URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Толщина,Ширина,Длина,Цвет товара
https://001.com.ua/izolenta-0-13x19-mm-chernaya-20-m-e-tape-stand-20-black-e-next,new,,,https://001.com.ua/media/photos/enext/izolenta/enext-izolenta-e-tape-stand-20-black-s022016-photo.jpg,"Изолента 0,13×19 мм черная (20 м) e.tape.stand.20.black, E.NEXT",Изолента,E.NEXT,s022016,s022016,instock,1,12,"25,74","Изолента 0,13×19 мм черная (20 м) e.tape.stand.20.black, E.NEXT","<h2>Описание товара</h2><p>Предназначена для электрической изоляции и маркировки проводов, шнуров, кабелей.</p><p><strong>Материал изоленты:</strong> поливинилхлорид (ПВХ).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Вес, г</td><td>72</td></tr><tr><td>Кол-во в упаковке, шт.</td><td>10</td></tr></tbody></table> ","Ізострічка 0,13×19 мм чорна (20 м) e.tape.stand.20.black, E.NEXT","<h2>Опис товару</h2><p>Призначена для електричної ізоляції і маркування проводів, шнурів, кабелів.</p><p><strong>Матеріал ізоляційної стрічки:</strong> полівінілхлорид (ПВХ).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Вага, г</td><td>72</td></tr><tr><td>Кількість в упаковці, шт.</td><td>10</td></tr></tbody></table> ","Русский ~ 0,13",Русский ~ 19,Русский ~ 20,Русский ~ Черный
https://001.com.ua/izolenta-0-13x19-mm-chernaya-20-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-izolenta-013mm-19mm-20m-black-photo.jpg,"Изолента 0,13×19 мм черная 20 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,A0150020043,A0150020043,instock,1,12,"34,59","Изолента 0,13×19 мм черная 20 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -30 до +50°C.</li><li>Температура хрупкости: не выше -30°C.</li><li>Растяжимость: 100-150%.</li><li>Относительное удлинение при разрыве: не менее 170%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 5000В.</li><li>Клеящее вещество: каучуковый клей.</li></ul> ","Ізострічка 0,13×19 мм чорна 20 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -30 до +50°C.</li><li>Температура крихкості: не вище -30°C.</li><li>Розтяжність: 100-150%.</li><li>Відносне подовження при розриві: не менше 170%.</li><li>Діелектрична міцність (напруга на пробій): до 5000В.</li><li>Клеюча речовина: каучуковий клей.</li></ul> ","Русский ~ 0,13",Русский ~ 19,Русский ~ 20,Русский ~ Черный
https://001.com.ua/samovulkaniziruyuschayasya-izolenta-0-8x25-mm-5-m-chernaya-e-tape-sf-5-black-e-next,new,,,https://001.com.ua/media/photos/enext/izolenta/enext-izolenta-e-tape-sf-5-black-p054001-photo.jpg,"Самовулканизирующаяся изолента 0.8×25 мм (5 м) черная e.tape.sf.5.black, E.NEXT",Изолента,E.NEXT,p054001,p054001,instock,1,12,"82,42","Самовулканизирующаяся изолента 0.8×25 мм (5 м) черная e.tape.sf.5.black, E.NEXT","<h2>Описание товара</h2><p>Самовулканизирующаяся изолента с отделяемым клеющим слоем, предназначена для создания прочных водонепроницаемых соединений проводов и кабелей.</p><p>Является «холодным» способом герметизации. Изоленту следует накладывать с легким натяжением, натяжение приводит к вулканизации соприкасающихся слоев ленты, что обеспечивает хорошую электро- и гидроизоляцию. Данный способ исключает применение открытого пламени что позволяет широко применять такую ленту для герметизации стыков кабельных муфт, для восстановления изоляции оболочек кабелей и проводов.</p><p>Стойкая к ультрафиолетовому излучению.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Материал основы</td><td>этиленпропиленовая резина</td></tr><tr><td>Температура применения, °C</td><td>-40...+90</td></tr><tr><td>Максимальное удлинение</td><td>500%</td></tr></tbody></table> ","Самовулканізуюча ізострічка 0.8×25 мм (5 м) чорна e.tape.sf.5.black, E.NEXT","<h2>Опис товару</h2><p>Самовулканізуюча ізострічка з відокремлюваним клеючим шаром, призначена для створення міцних водонепроникних з'єднань проводів і кабелів.</p><p>Є «холодним» способом герметизації. Ізоляційну стрічку слід накладати з легким натягом, натяг призводить до вулканізації дотичних шарів стрічки, що забезпечує хорошу електро- і гідроізоляцію. Даний спосіб виключає застосування відкритого полум'я, що дозволяє широко застосовувати таку стрічку для герметизації стиків кабельних муфт, для відновлення ізоляції оболонок кабелів і проводів.</p><p>Стійка до ультрафіолетового випромінювання.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Матеріал основи</td><td>етиленпропіленова гума</td></tr><tr><td>Температура застосування, °C</td><td>-40...+90</td></tr><tr><td>Максимальне подовження</td><td>500%</td></tr></tbody></table> ","Русский ~ 0,8",Русский ~ 25,Русский ~ 5,Русский ~ Черный
https://001.com.ua/izolenta-0-13x19-mm-zelenaya-20-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-izolenta-013mm-19mm-20m-green-photo.jpg,"Изолента 0,13×19 мм зеленая 20 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,A0150020040,A0150020040,instock,1,12,"34,59","Изолента 0,13×19 мм зеленая 20 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -30 до +50°C.</li><li>Температура хрупкости: не выше -30°C.</li><li>Растяжимость: 100-150%.</li><li>Относительное удлинение при разрыве: не менее 170%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 5000В.</li><li>Клеящее вещество: каучуковый клей.</li></ul> ","Ізострічка 0,13×19 мм зелена 20 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -30 до +50°C.</li><li>Температура крихкості: не вище -30°C.</li><li>Розтяжність: 100-150%.</li><li>Відносне подовження при розриві: не менше 170%.</li><li>Діелектрична міцність (напруга на пробій): до 5000В.</li><li>Клеюча речовина: каучуковий клей.</li></ul> ","Русский ~ 0,13",Русский ~ 19,Русский ~ 20,Русский ~ Зеленый
https://001.com.ua/izolenta-0-13x19-mm-sinyaya-20-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-izolenta-013mm-19mm-20m-blue-photo.jpg,"Изолента 0,13×19 мм синяя 20 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,A0150020041,A0150020041,instock,1,12,"34,59","Изолента 0,13×19 мм синяя 20 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -30 до +50°C.</li><li>Температура хрупкости: не выше -30°C.</li><li>Растяжимость: 100-150%.</li><li>Относительное удлинение при разрыве: не менее 170%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 5000В.</li><li>Клеящее вещество: каучуковый клей.</li></ul> ","Ізострічка 0,13×19 мм синя 20 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -30 до +50°C.</li><li>Температура крихкості: не вище -30°C.</li><li>Розтяжність: 100-150%.</li><li>Відносне подовження при розриві: не менше 170%.</li><li>Діелектрична міцність (напруга на пробій): до 5000В.</li><li>Клеюча речовина: каучуковий клей.</li></ul> ","Русский ~ 0,13",Русский ~ 19,Русский ~ 20,Русский ~ Синий
https://001.com.ua/izolenta-0-13x19-mm-zheltaya-20-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-izolenta-013mm-19mm-20m-yellow-photo.jpg,"Изолента 0,13×19 мм желтая 20 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,A0150020039,A0150020039,instock,1,12,"34,59","Изолента 0,13×19 мм желтая 20 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -30 до +50°C.</li><li>Температура хрупкости: не выше -30°C.</li><li>Растяжимость: 100-150%.</li><li>Относительное удлинение при разрыве: не менее 170%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 5000В.</li><li>Клеящее вещество: каучуковый клей.</li></ul> ","Ізострічка 0,13×19 мм жовта 20 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -30 до +50°C.</li><li>Температура крихкості: не вище -30°C.</li><li>Розтяжність: 100-150%.</li><li>Відносне подовження при розриві: не менше 170%.</li><li>Діелектрична міцність (напруга на пробій): до 5000В.</li><li>Клеюча речовина: каучуковий клей.</li></ul> ","Русский ~ 0,13",Русский ~ 19,Русский ~ 20,Русский ~ Желтый
https://001.com.ua/izolenta-0-13x19-mm-chernaya-10-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-izolenta-013mm-19mm-10m-black-photo.jpg,"Изолента 0,13×19 мм черная 10 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,A0150020037,A0150020037,instock,1,12,"20,76","Изолента 0,13×19 мм черная 10 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -30 до +50°C.</li><li>Температура хрупкости: не выше -30°C.</li><li>Растяжимость: 100-150%.</li><li>Относительное удлинение при разрыве: не менее 170%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 5000В.</li><li>Клеящее вещество: каучуковый клей.</li></ul> ","Ізострічка 0,13×19 мм чорна 10 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -30 до +50°C.</li><li>Температура крихкості: не вище -30°C.</li><li>Розтяжність: 100-150%.</li><li>Відносне подовження при розриві: не менше 170%.</li><li>Діелектрична міцність (напруга на пробій): до 5000В.</li><li>Клеюча речовина: каучуковий клей.</li></ul> ","Русский ~ 0,13",Русский ~ 19,Русский ~ 10,Русский ~ Черный
https://001.com.ua/izolenta-0-13x19-mm-belaya-10-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-izolenta-013mm-19mm-10m-white-photo.jpg,"Изолента 0,13×19 мм белая 10 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,A0150020032,A0150020032,instock,1,12,"20,76","Изолента 0,13×19 мм белая 10 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -30 до +50°C.</li><li>Температура хрупкости: не выше -30°C.</li><li>Растяжимость: 100-150%.</li><li>Относительное удлинение при разрыве: не менее 170%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 5000В.</li><li>Клеящее вещество: каучуковый клей.</li></ul> ","Ізострічка 0,13×19 мм біла 10 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -30 до +50°C.</li><li>Температура крихкості: не вище -30°C.</li><li>Розтяжність: 100-150%.</li><li>Відносне подовження при розриві: не менше 170%.</li><li>Діелектрична міцність (напруга на пробій): до 5000В.</li><li>Клеюча речовина: каучуковий клей.</li></ul> ","Русский ~ 0,13",Русский ~ 19,Русский ~ 10,Русский ~ Белый
https://001.com.ua/izolenta-eco-0-11x18-mm-krasnaya-18-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-izolenta-ecohome-red-photo.jpg,"Изолента ECO 0,11×18 мм красная 18 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,ECO0150020022,ECO0150020022,instock,1,12,"34,16","Изолента ECO 0,11×18 мм красная 18 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -20 до +45°C.</li><li>Температура хрупкости: не выше -20°C.</li><li>Растяжимость: 100-130%.</li><li>Относительное удлинение при разрыве: не менее 150%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 3000В.</li><li>Клеящее вещество: каучуковый клей.</li><li>Диаметр рулона: 65 мм.</li><li>Вес рулона: 56 г.</li></ul> ","Ізострічка ECO 0,11×18 мм червона 18 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -20 до +45°C.</li><li>Температура крихкості: не вище -20°C.</li><li>Розтяжність: 100-130%.</li><li>Відносне подовження при розриві: не менше 150%.</li><li>Діелектрична міцність (напруга на пробій): до 3000В.</li><li>Клеюча речовина: каучуковий клей.</li><li>Діаметр рулону: 65 мм.</li><li>Вага рулону: 56 г.</li></ul> ","Русский ~ 0,11",Русский ~ 18,Русский ~ 18,Русский ~ Красный
https://001.com.ua/nabor-izolent-0-13x19-mm-5-sht-20-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-nabor-izolent-013mm-19mm-20m-5sht-photo.jpg,"Набор изолент 0,13×19 мм (5 шт.) 20 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,A0150020020,A0150020020,instock,1,12,"168,17","Набор изолент 0,13×19 мм (5 шт.) 20 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -30 до +50°C.</li><li>Температура хрупкости: не выше -30°C.</li><li>Растяжимость: 100-150%.</li><li>Относительное удлинение при разрыве: не менее 170%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 5000В.</li><li>Клеящее вещество: каучуковый клей.</li></ul> ","Набір ізострічок 0,13×19 мм (5 шт.) 20 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -30 до +50°C.</li><li>Температура крихкості: не вище -30°C.</li><li>Розтяжність: 100-150%.</li><li>Відносне подовження при розриві: не менше 170%.</li><li>Діелектрична міцність (напруга на пробій): до 5000В.</li><li>Клеюча речовина: каучуковий клей.</li></ul> ","Русский ~ 0,13",Русский ~ 19,Русский ~ 20,Русский ~ Коричневый ;; Русский ~ оранжевый ;; Русский ~ розовый ;; Русский ~ серый ;; Русский ~ фиолетовый
https://001.com.ua/izolenta-0-13x19-mm-zheltaya-10-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-izolenta-013mm-19mm-10m-yellow-photo.jpg,"Изолента 0,13×19 мм желтая 10 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,A0150020033,A0150020033,instock,1,12,"16,61","Изолента 0,13×19 мм желтая 10 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -30 до +50°C.</li><li>Температура хрупкости: не выше -30°C.</li><li>Растяжимость: 100-150%.</li><li>Относительное удлинение при разрыве: не менее 170%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 5000В.</li><li>Клеящее вещество: каучуковый клей.</li></ul> ","Ізострічка 0,13×19 мм жовта 10 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -30 до +50°C.</li><li>Температура крихкості: не вище -30°C.</li><li>Розтяжність: 100-150%.</li><li>Відносне подовження при розриві: не менше 170%.</li><li>Діелектрична міцність (напруга на пробій): до 5000В.</li><li>Клеюча речовина: каучуковий клей.</li></ul> ","Русский ~ 0,13",Русский ~ 19,Русский ~ 10,Русский ~ Желтый
https://001.com.ua/izolenta-0-13x19-mm-korichnevaya-20-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-izolenta-013mm-19mm-20m-brown-photo.jpg,"Изолента 0,13×19 мм коричневая 20 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,A0150020044,A0150020044,instock,1,12,"34,59","Изолента 0,13×19 мм коричневая 20 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -30 до +50°C.</li><li>Температура хрупкости: не выше -30°C.</li><li>Растяжимость: 100-150%.</li><li>Относительное удлинение при разрыве: не менее 170%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 5000В.</li><li>Клеящее вещество: каучуковый клей.</li></ul> ","Ізострічка 0,13×19 мм коричнева 20 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -30 до +50°C.</li><li>Температура крихкості: не вище -30°C.</li><li>Розтяжність: 100-150%.</li><li>Відносне подовження при розриві: не менше 170%.</li><li>Діелектрична міцність (напруга на пробій): до 5000В.</li><li>Клеюча речовина: каучуковий клей.</li></ul> ","Русский ~ 0,13",Русский ~ 19,Русский ~ 20,Русский ~ Коричневый
https://001.com.ua/izolenta-0-18x19-mm-krasnaya-vysokokachestvennaya-20-metrov-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-izolenta-photo.jpg,"Изолента 0,18×19 мм красная (высококачественная) 20 метров, IEK",Изолента,IEK,UIZ-20-10-K04,UIZ-20-10-K04,instock,1,12,"46,28","Изолента 0,18×19 мм красная (высококачественная) 20 метров, IEK","<h2>Описание товара</h2><p><strong>Изоляционные ленты</strong> применяются при промышленных, строительных и бытовых работах для электроизоляции. Изолента торговой марки IEK изготавливается на основе поливинилхлорида. Используется в качестве изоляционного материала, обеспечивает герметичность, защиту от воздействия влаги, солей, слабых растворителей, и т.д.</p><p>В ассортименте представлена изолента семи цветов: белая, красная, синяя, жёлтая, зелёная, чёрная и жёлто-зелёная. Длина каждого рола - 20 метров.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Цвет</td><td>красный</td></tr><tr><td>Толщина, мм</td><td>0,18</td></tr><tr><td>Ширина, мм</td><td>19</td></tr><tr><td>Длина, м</td><td>20</td></tr></tbody></table>","Ізострічка 0,18×19 мм червона (високоякісна) 20 метрів, IEK","<h2>Опис товару</h2><p><strong>Ізоляційні стрічки</strong> застосовуються при промислових, будівельних і побутових роботах для електроізоляції. Ізострічка торгової марки IEK виготовляється на основі полівінілхлориду. Використовується в якості ізоляційного матеріалу, забезпечує герметичність, захист від впливу вологи, солей, слабких розчинників, і т.д.</p><p>В асортименті представлена ​​ізострічка семи кольорів: біла, червона, синя, жовта, зелена, чорна і жовто-зелена. Довжина кожного рола - 20 метрів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Колір</td><td>червоний</td></tr><tr><td>Товщина, мм</td><td>0,18</td></tr><tr><td>Ширина, мм</td><td>19</td></tr><tr><td>Довжина, м</td><td>20</td></tr></tbody></table>","Русский ~ 0,18",Русский ~ 19,Русский ~ 20,Русский ~ Красный
https://001.com.ua/izolenta-0-18x19-mm-belaya-vysokokachestvennaya-20-metrov-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-izolenta-photo.jpg,"Изолента 0,18×19 мм белая (высококачественная) 20 метров, IEK",Изолента,IEK,UIZ-20-10-K01,UIZ-20-10-K01,instock,1,12,"46,28","Изолента 0,18×19 мм белая (высококачественная) 20 метров, IEK","<h2>Описание товара</h2><p><strong>Изоляционные ленты</strong> применяются при промышленных, строительных и бытовых работах для электроизоляции. Изолента торговой марки IEK изготавливается на основе поливинилхлорида. Используется в качестве изоляционного материала, обеспечивает герметичность, защиту от воздействия влаги, солей, слабых растворителей, и т.д.</p><p>В ассортименте представлена изолента семи цветов: белая, красная, синяя, жёлтая, зелёная, чёрная и жёлто-зелёная. Длина каждого рола - 20 метров.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Цвет</td><td>белый</td></tr><tr><td>Толщина, мм</td><td>0,18</td></tr><tr><td>Ширина, мм</td><td>19</td></tr><tr><td>Длина, м</td><td>20</td></tr></tbody></table>","Ізострічка 0,18×19 мм біла (високоякісна) 20 метрів, IEK","<h2>Опис товару</h2><p><strong>Ізоляційні стрічки</strong> застосовуються при промислових, будівельних і побутових роботах для електроізоляції. Ізострічка торгової марки IEK виготовляється на основі полівінілхлориду. Використовується в якості ізоляційного матеріалу, забезпечує герметичність, захист від впливу вологи, солей, слабких розчинників, і т.д.</p><p>В асортименті представлена ​​ізострічка семи кольорів: біла, червона, синя, жовта, зелена, чорна і жовто-зелена. Довжина кожного рола - 20 метрів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Колір</td><td>білий</td></tr><tr><td>Товщина, мм</td><td>0,18</td></tr><tr><td>Ширина, мм</td><td>19</td></tr><tr><td>Довжина, м</td><td>20</td></tr></tbody></table>","Русский ~ 0,18",Русский ~ 19,Русский ~ 20,Русский ~ Белый
https://001.com.ua/izolenta-0-18x19-mm-zheltaya-vysokokachestvennaya-20-metrov-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-izolenta-photo.jpg,"Изолента 0,18×19 мм желтая (высококачественная) 20 метров, IEK",Изолента,IEK,UIZ-20-10-K05,UIZ-20-10-K05,instock,1,12,"46,28","Изолента 0,18×19 мм желтая (высококачественная) 20 метров, IEK","<h2>Описание товара</h2><p><strong>Изоляционные ленты</strong> применяются при промышленных, строительных и бытовых работах для электроизоляции. Изолента торговой марки IEK изготавливается на основе поливинилхлорида. Используется в качестве изоляционного материала, обеспечивает герметичность, защиту от воздействия влаги, солей, слабых растворителей, и т.д.</p><p>В ассортименте представлена изолента семи цветов: белая, красная, синяя, жёлтая, зелёная, чёрная и жёлто-зелёная. Длина каждого рола - 20 метров.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Цвет</td><td>желтый</td></tr><tr><td>Толщина, мм</td><td>0,18</td></tr><tr><td>Ширина, мм</td><td>19</td></tr><tr><td>Длина, м</td><td>20</td></tr></tbody></table>","Ізострічка 0,18×19 мм жовта (високоякісна) 20 метрів, IEK","<h2>Опис товару</h2><p><strong>Ізоляційні стрічки</strong> застосовуються при промислових, будівельних і побутових роботах для електроізоляції. Ізострічка торгової марки IEK виготовляється на основі полівінілхлориду. Використовується в якості ізоляційного матеріалу, забезпечує герметичність, захист від впливу вологи, солей, слабких розчинників, і т.д.</p><p>В асортименті представлена ​​ізострічка семи кольорів: біла, червона, синя, жовта, зелена, чорна і жовто-зелена. Довжина кожного рола - 20 метрів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Колір</td><td>жовтий</td></tr><tr><td>Товщина, мм</td><td>0,18</td></tr><tr><td>Ширина, мм</td><td>19</td></tr><tr><td>Довжина, м</td><td>20</td></tr></tbody></table>","Русский ~ 0,18",Русский ~ 19,Русский ~ 20,Русский ~ Желтый
https://001.com.ua/izolenta-0-18x19-mm-zhelto-zelenaya-vysokokachestvennaya-20-metrov-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-izolenta-photo.jpg,"Изолента 0,18×19 мм желто-зеленая (высококачественная) 20 метров, IEK",Изолента,IEK,UIZ-20-10-K52,UIZ-20-10-K52,instock,1,12,"53,46","Изолента 0,18×19 мм желто-зеленая (высококачественная) 20 метров, IEK","<h2>Описание товара</h2><p><strong>Изоляционные ленты</strong> применяются при промышленных, строительных и бытовых работах для электроизоляции. Изолента торговой марки IEK изготавливается на основе поливинилхлорида. Используется в качестве изоляционного материала, обеспечивает герметичность, защиту от воздействия влаги, солей, слабых растворителей, и т.д.</p><p>В ассортименте представлена изолента семи цветов: белая, красная, синяя, жёлтая, зелёная, чёрная и жёлто-зелёная. Длина каждого рола - 20 метров.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Цвет</td><td>желто-зеленый</td></tr><tr><td>Толщина, мм</td><td>0,18</td></tr><tr><td>Ширина, мм</td><td>19</td></tr><tr><td>Длина, м</td><td>20</td></tr></tbody></table>","Ізострічка 0,18×19 мм жовто-зелена (високоякісна) 20 метрів, IEK","<h2>Опис товару</h2><p><strong>Ізоляційні стрічки</strong> застосовуються при промислових, будівельних і побутових роботах для електроізоляції. Ізострічка торгової марки IEK виготовляється на основі полівінілхлориду. Використовується в якості ізоляційного матеріалу, забезпечує герметичність, захист від впливу вологи, солей, слабких розчинників, і т.д.</p><p>В асортименті представлена ​​ізострічка семи кольорів: біла, червона, синя, жовта, зелена, чорна і жовто-зелена. Довжина кожного рола - 20 метрів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Колір</td><td>жовто-зелений</td></tr><tr><td>Товщина, мм</td><td>0,18</td></tr><tr><td>Ширина, мм</td><td>19</td></tr><tr><td>Довжина, м</td><td>20</td></tr></tbody></table>","Русский ~ 0,18",Русский ~ 19,Русский ~ 20,Русский ~ Желто-зеленый
