URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип,Диаметр
https://001.com.ua/povorot-na-90-grad-truba-truba-cs16-dlya-trub-d16-mm-ip65-seryy-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-povorot-na-90-truba-truba-cs-dlya-trub-ip65-seryy-photo.jpg,"Поворот на 90° труба-труба CS16 для труб d16 мм IP65 серый, IEK",Труба гладкая ПВХ,IEK,CTA10D-CS16-K41-050,CTA10D-CS16-K41-050,instock,1,12,"49,81","Поворот на 90° труба-труба CS16 для труб d16 мм IP65 серый, IEK","<h2>Описание товара</h2><p>Назначение: для соединения гладких жестких труб одинакового диаметра под углом 90°</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p><p>Горючесть: самозатухающий</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>поворот</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>16</td></tr></tbody></table>","Поворот на 90° труба-труба CS16 для труб d16 мм IP65 сірий, IEK","<h2>Опис товару</h2><p>Призначення: для з'єднання гладких жорстких труб однакового діаметру під кутом 90°</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p><p>Горючість: самозатухаючий</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>поворот</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>16</td></tr></tbody></table>",Русский ~ Поворот,Русский ~ 16
https://001.com.ua/povorot-na-90-grad-truba-truba-cs20-dlya-trub-d20-mm-ip65-seryy-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-povorot-na-90-truba-truba-cs-dlya-trub-ip65-seryy-photo.jpg,"Поворот на 90° труба-труба CS20 для труб d20 мм IP65 серый, IEK",Труба гладкая ПВХ,IEK,CTA10D-CS20-K41-050,CTA10D-CS20-K41-050,instock,1,12,"58,16","Поворот на 90° труба-труба CS20 для труб d20 мм IP65 серый, IEK","<h2>Описание товара</h2><p>Назначение: для соединения гладких жестких труб одинакового диаметра под углом 90°</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p><p>Горючесть: самозатухающий</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>поворот</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>20</td></tr></tbody></table>","Поворот на 90° труба-труба CS20 для труб d20 мм IP65 сірий, IEK","<h2>Опис товару</h2><p>Призначення: для з'єднання гладких жорстких труб однакового діаметру під кутом 90°</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p><p>Горючість: самозатухаючий</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>поворот</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>20</td></tr></tbody></table>",Русский ~ Поворот,Русский ~ 20
https://001.com.ua/povorot-na-90-grad-truba-truba-cs25-dlya-trub-d25-mm-ip65-seryy-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-povorot-na-90-truba-truba-cs-dlya-trub-ip65-seryy-photo.jpg,"Поворот на 90° труба-труба CS25 для труб d25 мм IP65 серый, IEK",Труба гладкая ПВХ,IEK,CTA10D-CS25-K41-025,CTA10D-CS25-K41-025,instock,1,12,"72,27","Поворот на 90° труба-труба CS25 для труб d25 мм IP65 серый, IEK","<h2>Описание товара</h2><p>Назначение: для соединения гладких жестких труб одинакового диаметра под углом 90°</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p><p>Горючесть: самозатухающий</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>поворот</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>25</td></tr></tbody></table>","Поворот на 90° труба-труба CS25 для труб d25 мм IP65 сірий, IEK","<h2>Опис товару</h2><p>Призначення: для з'єднання гладких жорстких труб однакового діаметру під кутом 90°</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p><p>Горючість: самозатухаючий</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>поворот</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>25</td></tr></tbody></table>",Русский ~ Поворот,Русский ~ 25
https://001.com.ua/povorot-na-90-grad-truba-truba-cs32-dlya-trub-d32-mm-ip65-seryy-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-povorot-na-90-truba-truba-cs-dlya-trub-ip65-seryy-photo.jpg,"Поворот на 90° труба-труба CS32 для труб d32 мм IP65 серый, IEK",Труба гладкая ПВХ,IEK,CTA10D-CS32-K41-025,CTA10D-CS32-K41-025,instock,1,12,"89,01","Поворот на 90° труба-труба CS32 для труб d32 мм IP65 серый, IEK","<h2>Описание товара</h2><p>Назначение: для соединения гладких жестких труб одинакового диаметра под углом 90°</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p><p>Горючесть: самозатухающий</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>поворот</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>32</td></tr></tbody></table>","Поворот на 90° труба-труба CS32 для труб d32 мм IP65 сірий, IEK","<h2>Опис товару</h2><p>Призначення: для з'єднання гладких жорстких труб однакового діаметру під кутом 90°</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p><p>Горючість: самозатухаючий</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>поворот</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>32</td></tr></tbody></table>",Русский ~ Поворот,Русский ~ 32
https://001.com.ua/povorot-na-90-grad-truba-truba-cs40-dlya-trub-d40-mm-ip65-seryy-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-povorot-na-90-truba-truba-cs-dlya-trub-ip65-seryy-photo.jpg,"Поворот на 90° труба-труба CS40 для труб d40 мм IP65 серый, IEK",Труба гладкая ПВХ,IEK,CTA10D-CS40-K41-015,CTA10D-CS40-K41-015,instock,1,12,"132,60","Поворот на 90° труба-труба CS40 для труб d40 мм IP65 серый, IEK","<h2>Описание товара</h2><p>Назначение: для соединения гладких жестких труб одинакового диаметра под углом 90°</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p><p>Горючесть: самозатухающий</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>поворот</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>40</td></tr></tbody></table>","Поворот на 90° труба-труба CS40 для труб d40 мм IP65 сірий, IEK","<h2>Опис товару</h2><p>Призначення: для з'єднання гладких жорстких труб однакового діаметру під кутом 90°</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p><p>Горючість: самозатухаючий</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>поворот</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>40</td></tr></tbody></table>",Русский ~ Поворот,Русский ~ 40
https://001.com.ua/povorot-na-90-grad-truba-truba-cs50-dlya-trub-d50-mm-ip65-seryy-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-povorot-na-90-truba-truba-cs-dlya-trub-ip65-seryy-photo.jpg,"Поворот на 90° труба-труба CS50 для труб d50 мм IP65 серый, IEK",Труба гладкая ПВХ,IEK,CTA10D-CS50-K41-010,CTA10D-CS50-K41-010,instock,1,12,"158,60","Поворот на 90° труба-труба CS50 для труб d50 мм IP65 серый, IEK","<h2>Описание товара</h2><p>Назначение: для соединения гладких жестких труб одинакового диаметра под углом 90°</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p><p>Горючесть: самозатухающий</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>поворот</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>50</td></tr></tbody></table>","Поворот на 90° труба-труба CS50 для труб d50 мм IP65 сірий, IEK","<h2>Опис товару</h2><p>Призначення: для з'єднання гладких жорстких труб однакового діаметру під кутом 90°</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p><p>Горючість: самозатухаючий</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>поворот</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>50</td></tr></tbody></table>",Русский ~ Поворот,Русский ~ 50
https://001.com.ua/mufta-truba-korobka-bs16-dlya-trub-d16-mm-ip65-seraya-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-mufta-truba-korobka-bs-dlya-trub-ip65-seraya-photo.jpg,"Муфта труба-коробка BS16 для труб d16 мм IP65 серая, IEK",Труба гладкая ПВХ,IEK,CTA10D-BS16-K41-050,CTA10D-BS16-K41-050,instock,1,12,"28,59","Муфта труба-коробка BS16 для труб d16 мм IP65 серая, IEK","<h2>Описание товара</h2><p>Применение: соединения трубы с коробкой</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p><p>Горючесть: самозатухающий</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>16</td></tr></tbody></table>","Муфта труба-коробка BS16 для труб d16 мм IP65 сіра, IEK","<h2>Опис товару</h2><p>Застосування: з'єднання труби з коробкою</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p><p>Горючість: самозатухаючий</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>16</td></tr></tbody></table>",Русский ~ Муфта,Русский ~ 16
https://001.com.ua/mufta-truba-korobka-bs25-dlya-trub-d25-mm-ip65-seraya-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-mufta-truba-korobka-bs-dlya-trub-ip65-seraya-photo.jpg,"Муфта труба-коробка BS25 для труб d25 мм IP65 серая, IEK",Труба гладкая ПВХ,IEK,CTA10D-BS25-K41-050,CTA10D-BS25-K41-050,instock,1,12,"40,45","Муфта труба-коробка BS25 для труб d25 мм IP65 серая, IEK","<h2>Описание товара</h2><p>Применение: соединения трубы с коробкой</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p><p>Горючесть: самозатухающий</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>25</td></tr></tbody></table>","Муфта труба-коробка BS25 для труб d25 мм IP65 сіра, IEK","<h2>Опис товару</h2><p>Застосування: з'єднання труби з коробкою</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p><p>Горючість: самозатухаючий</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>25</td></tr></tbody></table>",Русский ~ Муфта,Русский ~ 25
https://001.com.ua/mufta-truba-korobka-bs32-dlya-trub-d32-mm-ip65-seraya-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-mufta-truba-korobka-bs-dlya-trub-ip65-seraya-photo.jpg,"Муфта труба-коробка BS32 для труб d32 мм IP65 серая, IEK",Труба гладкая ПВХ,IEK,CTA10D-BS32-K41-025,CTA10D-BS32-K41-025,instock,1,12,"54,06","Муфта труба-коробка BS32 для труб d32 мм IP65 серая, IEK","<h2>Описание товара</h2><p>Применение: соединения трубы с коробкой</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p><p>Горючесть: самозатухающий</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>32</td></tr></tbody></table>","Муфта труба-коробка BS32 для труб d32 мм IP65 сіра, IEK","<h2>Опис товару</h2><p>Застосування: з'єднання труби з коробкою</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p><p>Горючість: самозатухаючий</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>32</td></tr></tbody></table>",Русский ~ Муфта,Русский ~ 32
https://001.com.ua/mufta-truba-korobka-bs40-dlya-trub-d40-mm-ip65-seraya-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-mufta-truba-korobka-bs-dlya-trub-ip65-seraya-photo.jpg,"Муфта труба-коробка BS40 для труб d40 мм IP65 серая, IEK",Труба гладкая ПВХ,IEK,CTA10D-BS40-K41-025,CTA10D-BS40-K41-025,instock,1,12,"80,46","Муфта труба-коробка BS40 для труб d40 мм IP65 серая, IEK","<h2>Описание товара</h2><p>Применение: соединения трубы с коробкой</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p><p>Горючесть: самозатухающий</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>40</td></tr></tbody></table>","Муфта труба-коробка BS40 для труб d40 мм IP65 сіра, IEK","<h2>Опис товару</h2><p>Застосування: з'єднання труби з коробкою</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p><p>Горючість: самозатухаючий</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>40</td></tr></tbody></table>",Русский ~ Муфта,Русский ~ 40
https://001.com.ua/mufta-gibkaya-truba-korobka-cxs16-dlya-trub-d16-mm-ip65-seraya-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-mufta-gibkaya-truba-korobka-cxs-dlya-trub-ip65-seraya-photo.jpg,"Муфта гибкая труба-коробка CXS16 для труб d16 мм IP65 серая, IEK",Труба гладкая ПВХ,IEK,CTA10D-CXS16-K41-050,CTA10D-CXS16-K41-050,instock,1,12,"90,48","Муфта гибкая труба-коробка CXS16 для труб d16 мм IP65 серая, IEK","<h2>Описание товара</h2><p>Применение: соединения трубы с коробкой под разными углами как в одной, так и в различных плоскостях</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p><p>Горючесть: самозатухающий</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>16</td></tr></tbody></table>","Муфта гнучка труба-коробка CXS16 для труб d16 мм IP65 сіра, IEK","<h2>Опис товару</h2><p>Застосування: з'єднання труби з коробкою під різними кутами як в одній, так і в різних площинах</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p><p>Горючість: самозатухаючий</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>16</td></tr></tbody></table>",Русский ~ Муфта,Русский ~ 16
https://001.com.ua/mufta-gibkaya-truba-korobka-cxs25-dlya-trub-d25-mm-ip65-seraya-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-mufta-gibkaya-truba-korobka-cxs-dlya-trub-ip65-seraya-photo.jpg,"Муфта гибкая труба-коробка CXS25 для труб d25 мм IP65 серая, IEK",Труба гладкая ПВХ,IEK,CTA10D-CXS25-K41-050,CTA10D-CXS25-K41-050,instock,1,12,"114,95","Муфта гибкая труба-коробка CXS25 для труб d25 мм IP65 серая, IEK","<h2>Описание товара</h2><p>Применение: соединения трубы с коробкой под разными углами как в одной, так и в различных плоскостях</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p><p>Горючесть: самозатухающий</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>25</td></tr></tbody></table>","Муфта гнучка труба-коробка CXS25 для труб d25 мм IP65 сіра, IEK","<h2>Опис товару</h2><p>Застосування: з'єднання труби з коробкою під різними кутами як в одній, так і в різних площинах</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p><p>Горючість: самозатухаючий</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>25</td></tr></tbody></table>",Русский ~ Муфта,Русский ~ 25
https://001.com.ua/mufta-gibkaya-truba-korobka-cxs32-dlya-trub-d32-mm-ip65-seraya-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-mufta-gibkaya-truba-korobka-cxs-dlya-trub-ip65-seraya-photo.jpg,"Муфта гибкая труба-коробка CXS32 для труб d32 мм IP65 серая, IEK",Труба гладкая ПВХ,IEK,CTA10D-CXS32-K41-025,CTA10D-CXS32-K41-025,instock,1,12,"140,31","Муфта гибкая труба-коробка CXS32 для труб d32 мм IP65 серая, IEK","<h2>Описание товара</h2><p>Применение: соединения трубы с коробкой под разными углами как в одной, так и в различных плоскостях</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p><p>Горючесть: самозатухающий</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>32</td></tr></tbody></table>","Муфта гнучка труба-коробка CXS32 для труб d32 мм IP65 сіра, IEK","<h2>Опис товару</h2><p>Застосування: з'єднання труби з коробкою під різними кутами як в одній, так і в різних площинах</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p><p>Горючість: самозатухаючий</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>32</td></tr></tbody></table>",Русский ~ Муфта,Русский ~ 32
https://001.com.ua/derzhatel-s-zaschelkoy-cf16-dlya-trub-d16-mm-seryy-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-derzhatel-s-zaschelkoy-cf-dlya-trub-seryy-photo.jpg,"Держатель с защелкой CF16 для труб d16 мм серый, IEK",Труба гладкая ПВХ,IEK,CTA10D-CF16-K41-100,CTA10D-CF16-K41-100,outofstock,1,12,"2,49","Держатель с защелкой CF16 для труб d16 мм серый, IEK","<h2>Описание товара</h2><p>Назначение: для крепления трубы. Конструкция держателя позволяет соединять между собой несколько держателей.</p><p>Материал: АБС</p><p>Цвет: RAL 7035</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>держатель</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>16</td></tr></tbody></table>","Тримач з защіпкою CF16 для труб d16 мм сірий, IEK","<h2>Опис товару</h2><p>Призначення: для кріплення труби. Конструкція тримача дозволяє з'єднувати між собою кілька тримачів.</p><p>Матеріал: АБС</p><p>Колір: RAL 7035</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>тримач</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>16</td></tr></tbody></table>",Русский ~ Держатель,Русский ~ 16
https://001.com.ua/derzhatel-s-zaschelkoy-cf20-dlya-trub-d20-mm-seryy-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-derzhatel-s-zaschelkoy-cf-dlya-trub-seryy-photo.jpg,"Держатель с защелкой CF20 для труб d20 мм серый, IEK",Труба гладкая ПВХ,IEK,CTA10D-CF20-K41-100,CTA10D-CF20-K41-100,outofstock,1,12,"2,61","Держатель с защелкой CF20 для труб d20 мм серый, IEK","<h2>Описание товара</h2><p>Назначение: для крепления трубы. Конструкция держателя позволяет соединять между собой несколько держателей.</p><p>Материал: АБС</p><p>Цвет: RAL 7035</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>держатель</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>20</td></tr></tbody></table>","Тримач з защіпкою CF20 для труб d20 мм сірий, IEK","<h2>Опис товару</h2><p>Призначення: для кріплення труби. Конструкція тримача дозволяє з'єднувати між собою кілька тримачів.</p><p>Матеріал: АБС</p><p>Колір: RAL 7035</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>тримач</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>20</td></tr></tbody></table>",Русский ~ Держатель,Русский ~ 20
https://001.com.ua/povorot-na-90-grad-truba-truba-crs20g-dlya-trub-d20-mm-seryy-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-povorot-na-90-truba-truba-crsg-dlya-trub-seryy-photo.jpg,"Поворот на 90° труба-труба CRS20G для труб d20 мм серый, IEK",Труба гладкая ПВХ,IEK,CTA10D-CRSG20-K41-050,CTA10D-CRSG20-K41-050,outofstock,1,12,"14,36","Поворот на 90° труба-труба CRS20G для труб d20 мм серый, IEK","<h2>Описание товара</h2><p>Назначение: для соединения гладких жестких труб одинакового диаметра под углом 90°.</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p><p>Горючесть: самозатухающий</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>поворот</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>20</td></tr></tbody></table>","Поворот на 90° труба-труба CRS20G для труб d20 мм сірий, IEK","<h2>Опис товару</h2><p>Призначення: для з'єднання гладких жорстких труб однакового діаметру під кутом 90°.</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p><p>Горючість: самозатухаючий</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>поворот</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>20</td></tr></tbody></table>",Русский ~ Поворот,Русский ~ 20
https://001.com.ua/troynik-otkryvayuschiysya-ti20g-dlya-trub-d20-mm-seryy-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-troynik-otkryvayuschiysya-tig-dlya-trub-seryy-photo.jpg,"Тройник открывающийся TI20G для труб d20 мм серый, IEK",Труба гладкая ПВХ,IEK,CTA10D-TIG20-K41-050,CTA10D-TIG20-K41-050,outofstock,1,12,"15,61","Тройник открывающийся TI20G для труб d20 мм серый, IEK","<h2>Описание товара</h2><p>Назначение: для Т-образного соединения трёх гладких жестких труб. Состоит из двух одинаковых частей, соединяющихся друг с другом защелкиванием.</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p><p>Горючесть: самозатухающий</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>тройник</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>20</td></tr></tbody></table>","Трійник, що відкривається, TI20G для труб d20 мм сірий, IEK","<h2>Опис товару</h2><p>Призначення: для Т-подібного з'єднання трьох гладких жорстких труб. Складається з двох однакових частин, що з'єднуються одна з одною замиканням.</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p><p>Горючість: самозатухаючий</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>трійник</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>20</td></tr></tbody></table>",Русский ~ Тройник,Русский ~ 20
https://001.com.ua/derzhatel-s-zaschelkoy-cf32-dlya-trub-d32-mm-seryy-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-derzhatel-s-zaschelkoy-cf-dlya-trub-seryy-photo.jpg,"Держатель с защелкой CF32 для труб d32 мм серый, IEK",Труба гладкая ПВХ,IEK,CTA10D-CF32-K41-050,CTA10D-CF32-K41-050,outofstock,1,12,"6,17","Держатель с защелкой CF32 для труб d32 мм серый, IEK","<h2>Описание товара</h2><p>Назначение: для крепления трубы. Конструкция держателя позволяет соединять между собой несколько держателей.</p><p>Материал: АБС</p><p>Цвет: RAL 7035</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>держатель</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>32</td></tr></tbody></table>","Тримач з защіпкою CF32 для труб d32 мм сірий, IEK","<h2>Опис товару</h2><p>Призначення: для кріплення труби. Конструкція тримача дозволяє з'єднувати між собою кілька тримачів.</p><p>Матеріал: АБС</p><p>Колір: RAL 7035</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>тримач</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>32</td></tr></tbody></table>",Русский ~ Держатель,Русский ~ 32
https://001.com.ua/mufta-truba-truba-gi16g-dlya-trub-d16-mm-seraya-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-mufta-truba-truba-gig-dlya-trub-seraya-photo.jpg,"Муфта труба-труба GI16G для труб d16 мм серая, IEK",Труба гладкая ПВХ,IEK,CTA10D-GIG16-K41-100,CTA10D-GIG16-K41-100,outofstock,1,12,"4,89","Муфта труба-труба GI16G для труб d16 мм серая, IEK","<h2>Описание товара</h2><p>Назначение: для прямолинейного соединения жестких гладких труб одинакового диаметра. Посредине муфты с внутренней стороны находится ограничитель.</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p><p>Горючесть: самозатухающий</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>16</td></tr></tbody></table>","Муфта труба-труба GI16G для труб d16 мм сіра, IEK","<h2>Опис товару</h2><p>Призначення: для прямолінійного з'єднання жорстких гладких труб однакового діаметру. Посередині муфти з внутрішньої сторони знаходиться обмежувач.</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p><p>Горючість: самозатухаючий</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>16</td></tr></tbody></table>",Русский ~ Муфта,Русский ~ 16
https://001.com.ua/mufta-truba-truba-gi20g-dlya-trub-d20-mm-seraya-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-mufta-truba-truba-gig-dlya-trub-seraya-photo.jpg,"Муфта труба-труба GI20G для труб d20 мм серая, IEK",Труба гладкая ПВХ,IEK,CTA10D-GIG20-K41-100,CTA10D-GIG20-K41-100,outofstock,1,12,"5,79","Муфта труба-труба GI20G для труб d20 мм серая, IEK","<h2>Описание товара</h2><p>Назначение: для прямолинейного соединения жестких гладких труб одинакового диаметра. Посредине муфты с внутренней стороны находится ограничитель.</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p><p>Горючесть: самозатухающий</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>20</td></tr></tbody></table>","Муфта труба-труба GI20G для труб d20 мм сіра, IEK","<h2>Опис товару</h2><p>Призначення: для прямолінійного з'єднання жорстких гладких труб однакового діаметру. Посередині муфти з внутрішньої сторони знаходиться обмежувач.</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p><p>Горючість: самозатухаючий</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>20</td></tr></tbody></table>",Русский ~ Муфта,Русский ~ 20
https://001.com.ua/mufta-truba-truba-gi25g-dlya-trub-d25-mm-seraya-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-mufta-truba-truba-gig-dlya-trub-seraya-photo.jpg,"Муфта труба-труба GI25G для труб d25 мм серая, IEK",Труба гладкая ПВХ,IEK,CTA10D-GIG25-K41-050,CTA10D-GIG25-K41-050,outofstock,1,12,"7,10","Муфта труба-труба GI25G для труб d25 мм серая, IEK","<h2>Описание товара</h2><p>Назначение: для прямолинейного соединения жестких гладких труб одинакового диаметра. Посредине муфты с внутренней стороны находится ограничитель.</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p><p>Горючесть: самозатухающий</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>25</td></tr></tbody></table>","Муфта труба-труба GI25G для труб d25 мм сіра, IEK","<h2>Опис товару</h2><p>Призначення: для прямолінійного з'єднання жорстких гладких труб однакового діаметру. Посередині муфти з внутрішньої сторони знаходиться обмежувач.</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p><p>Горючість: самозатухаючий</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>муфта</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>25</td></tr></tbody></table>",Русский ~ Муфта,Русский ~ 25
