URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип оборудования,Максимальное сечение соединяемых проводов,Номинальный ток,Цвет товара
https://001.com.ua/bokovoy-fiksator-ew-35-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/terminals/asko-bokovoy-fiksator-ew-35-photo.jpg ;; https://001.com.ua/media/photos/asko/terminals/gabaritnye-razmery-asko-fiksator-ew-35-photo.jpg,"Боковой фиксатор EW-35, АСКО-УКРЕМ",Клеммные зажимы,АСКО-УКРЕМ,A0130030007,A0130030007,instock,1,12,"5,32","Боковой фиксатор EW-35, АСКО-УКРЕМ",<h2>Описание товара</h2><p>Применяется для фиксации модульного оборудования на DIN-рейке.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>фиксатор</td></tr><tr><td>Цвет</td><td>серый</td></tr></tbody></table>,"Бічний фіксатор EW-35, АСКО-УКРЕМ",<h2>Опис товару</h2><p>Застосовується для фіксації модульного обладнання на DIN-рейці.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>фіксатор</td></tr><tr><td>Колір</td><td>сірий</td></tr></tbody></table>,Русский ~ Фиксатор,Русский ~ ,Русский ~ ,Русский ~ Серый
https://001.com.ua/vintovoy-kontaktnyy-zazhim-jxb-2-5-35-na-din-reyku-seryy-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/terminals/asko-vintovoy-zazhim-na-din-reyku-jxb-2-5-35-gray-photo.jpg ;; https://001.com.ua/media/photos/asko/terminals/gabaritnye-razmery-asko-vintovoy-zazhim-jxb-2-5-35-photo.jpg,"Винтовой контактный зажим JXB 2,5/35 на DIN-рейку серый, АСКО-УКРЕМ",Клеммные зажимы,АСКО-УКРЕМ,A0130010001,A0130010001,instock,1,12,"10,49","Винтовой контактный зажим JXB 2,5/35 на DIN-рейку серый, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначены для надежного и удобного подключения проводников различного сечения. Комплектуются маркировочной табличкой.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>клеммный зажим</td></tr><tr><td>Максимальное сечение соединяемых проводов, мм²</td><td>2,5</td></tr><tr><td>Номинальный ток, А</td><td>25</td></tr><tr><td>Цвет</td><td>серый</td></tr><tr><td>Сечение подключаемого кабеля, мм²</td><td>1,0-2,5</td></tr><tr><td>Материал изготовления</td><td>полиамид</td></tr><tr><td>Диапазон рабочих температур, °C</td><td>-10...+70</td></tr><tr><td>Соответствие стандарту</td><td>ДСТУ IEC 60947-7-1</td></tr><tr><td>Номинальное напряжение, В</td><td>до 400</td></tr></tbody></table>","Гвинтовий контактний затискач JXB 2,5/35 на DIN-рейку сірий, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначені для надійного і зручного підключення провідників різного перетину. Комплектуються маркувальною табличкою.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>клемний затискач</td></tr><tr><td>Максимальний перетин приєднуваних проводів, мм²</td><td>2,5</td></tr><tr><td>Номінальний струм, А</td><td>25</td></tr><tr><td>Колір</td><td>сірий</td></tr><tr><td>Перетин приєднуваного кабелю, мм²</td><td>1,0-2,5</td></tr><tr><td>Матеріал виготовлення</td><td>поліамід</td></tr><tr><td>Діапазон робочих температур, °C</td><td>-10...+70</td></tr><tr><td>Відповідність стандарту</td><td>ДСТУ IEC 60947-7-1</td></tr><tr><td>Номінальна напруга, В</td><td>до 400</td></tr></tbody></table>",Русский ~ Клеммный зажим,"Русский ~ 2,5",Русский ~ 25,Русский ~ Серый
https://001.com.ua/vintovoy-kontaktnyy-zazhim-jxb-2-5-35-na-din-reyku-siniy-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/terminals/asko-vintovoy-zazhim-na-din-reyku-jxb-2-5-35-blue-photo.jpg ;; https://001.com.ua/media/photos/asko/terminals/gabaritnye-razmery-asko-vintovoy-zazhim-jxb-2-5-35-photo.jpg,"Винтовой контактный зажим JXB 2,5/35 на DIN-рейку синий, АСКО-УКРЕМ",Клеммные зажимы,АСКО-УКРЕМ,A0130010022,A0130010022,instock,1,12,"10,04","Винтовой контактный зажим JXB 2,5/35 на DIN-рейку синий, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначены для надежного и удобного подключения проводников различного сечения. Комплектуются маркировочной табличкой.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>клеммный зажим</td></tr><tr><td>Максимальное сечение соединяемых проводов, мм²</td><td>2,5</td></tr><tr><td>Номинальный ток, А</td><td>25</td></tr><tr><td>Цвет</td><td>синий</td></tr><tr><td>Сечение подключаемого кабеля, мм²</td><td>1,0-2,5</td></tr><tr><td>Материал изготовления</td><td>полиамид</td></tr><tr><td>Диапазон рабочих температур, °C</td><td>-10...+70</td></tr><tr><td>Соответствие стандарту</td><td>ДСТУ IEC 60947-7-1</td></tr><tr><td>Номинальное напряжение, В</td><td>до 400</td></tr></tbody></table>","Гвинтовий контактний затискач JXB 2,5/35 на DIN-рейку синій, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначені для надійного і зручного підключення провідників різного перетину. Комплектуються маркувальною табличкою.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>клемний затискач</td></tr><tr><td>Максимальний перетин приєднуваних проводів, мм²</td><td>2,5</td></tr><tr><td>Номінальний струм, А</td><td>25</td></tr><tr><td>Колір</td><td>синій</td></tr><tr><td>Перетин приєднуваного кабелю, мм²</td><td>1,0-2,5</td></tr><tr><td>Матеріал виготовлення</td><td>поліамід</td></tr><tr><td>Діапазон робочих температур, °C</td><td>-10...+70</td></tr><tr><td>Відповідність стандарту</td><td>ДСТУ IEC 60947-7-1</td></tr><tr><td>Номінальна напруга, В</td><td>до 400</td></tr></tbody></table>",Русский ~ Клеммный зажим,"Русский ~ 2,5",Русский ~ 25,Русский ~ Синий
https://001.com.ua/plastina-bokovaya-zaglushka-2-5-mm-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/terminals/asko-zaglushka-dlya-jxb-photo.jpg ;; https://001.com.ua/media/photos/asko/terminals/gabaritnye-razmery-asko-zaglushka-2-5mm-photo.jpg,"Пластина боковая (заглушка) 2,5 мм, АСКО-УКРЕМ",Клеммные зажимы,АСКО-УКРЕМ,A0130030001,A0130030001,instock,1,12,"3,26","Пластина боковая (заглушка) 2,5 мм, АСКО-УКРЕМ","<h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>заглушка</td></tr><tr><td>Максимальное сечение соединяемых проводов, мм²</td><td>2,5</td></tr><tr><td>Цвет</td><td>серый</td></tr></tbody></table>","Пластина бічна (заглушка) 2,5 мм, АСКО-УКРЕМ","<h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>заглушка</td></tr><tr><td>Максимальний перетин приєднуваних проводів, мм²</td><td>2,5</td></tr><tr><td>Колір</td><td>сірий</td></tr></tbody></table>",Русский ~ Заглушка,"Русский ~ 2,5",Русский ~ ,Русский ~ Серый
https://001.com.ua/zazhim-nabornyy-zni-4-mm2-seryy-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-zazhim-nabornyy-zni-4-seryy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-zazhim-nabornoy-zni-4-photo.jpg,"Зажим наборный ЗНИ-4 мм² серый, IEK",Клеммные зажимы,IEK,YZN10-004-K03,YZN10-004-K03,instock,1,12,"10,77","Зажим наборный ЗНИ-4 мм² серый, IEK","<h2>Описание товара</h2><p>Служат для безопасного и компактного подключения фазных, нулевых и защитных (земля) проводников различного сечения. Устанавливаются на DIN-рейку. Комплектуются маркером для нанесения номера. Также поставляются боковые заглушки для клеммных зажимов серии ЗНИ. Цвет: синий, серый, зеленый.</p><p>Оконечные зажимы могут закрываться пластиковыми заглушками соответствующего размера и цвета.</p><p>Выполнены из цветного негорючего полиамида — желто-зеленого (земля), синего (ноль), серого, зеленого (фаза) цвета.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>клеммный зажим</td></tr><tr><td>Максимальное сечение соединяемых проводов, мм²</td><td>4</td></tr><tr><td>Номинальный ток, А</td><td>35</td></tr><tr><td>Цвет</td><td>серый</td></tr></tbody></table>","Затискач набірний ЗНИ-4 мм² сірий, IEK","<h2>Опис товару</h2><p>Служать для безпечного і компактного підключення фазних, нульових і захисних (земля) провідників різного перетину. Встановлюються на DIN-рейку. Комплектуються маркером для нанесення номера. Також поставляються бічні заглушки для клемних затискачів серії ЗНИ. Колір: синій, сірий, зелений.</p><p>Кінцеві затискачі можуть закриватися пластиковими заглушками відповідного розміру і кольору.</p><p>Виконані з кольорового негорючого поліаміду - жовто-зеленого (земля), синього (нуль), сірого, зеленого (фаза) кольору.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>клемний затискач</td></tr><tr><td>Максимальний перетин приєднуваних проводів, мм²</td><td>4</td></tr><tr><td>Номінальний струм, А</td><td>35</td></tr><tr><td>Колір</td><td>сірий</td></tr></tbody></table>",Русский ~ Клеммный зажим,Русский ~ 4,Русский ~ 35,Русский ~ Серый
https://001.com.ua/vintovoy-zazemlyayuschiy-kontaktnyy-zazhim-jb-ek-2-5-35-na-din-reyku-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/terminals/asko-vintovoy-zazhim-na-din-reyku-jb-2-5-35-photo.jpg ;; https://001.com.ua/media/photos/asko/terminals/gabaritnye-razmery-asko-vintovoy-zazhim-jb-ek-2-5-35-photo.jpg,"Винтовой заземляющий контактный зажим JB(ЕК) 2,5/35 на DIN-рейку, АСКО-УКРЕМ",Клеммные зажимы,АСКО-УКРЕМ,A0130020001,A0130020001,instock,1,12,"25,52","Винтовой заземляющий контактный зажим JB(ЕК) 2,5/35 на DIN-рейку, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначены для надежного и удобного подключения защитных (заземляющих) проводников различного сечения. Комплектуются маркировочной табличкой.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>клеммный зажим</td></tr><tr><td>Максимальное сечение соединяемых проводов, мм²</td><td>2,5</td></tr><tr><td>Номинальный ток, А</td><td>25</td></tr><tr><td>Цвет</td><td>желто-зеленый</td></tr><tr><td>Сечение подключаемого кабеля, мм²</td><td>1,0-2,5</td></tr></tbody></table>","Гвинтовий заземлюючий контактний затискач JB(ЕК) 2,5/35 на DIN-рейку, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначені для надійного і зручного підключення захисних (заземлюючих) провідників різного перетину. Комплектуються маркувальною табличкою.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>клемний затискач</td></tr><tr><td>Максимальний перетин приєднуваних проводів, мм²</td><td>2,5</td></tr><tr><td>Номінальний струм, А</td><td>25</td></tr><tr><td>Колір</td><td>жовто-зелений</td></tr><tr><td>Перетин приєднуваного кабелю, мм²</td><td>1,0-2,5</td></tr></tbody></table>",Русский ~ Клеммный зажим,"Русский ~ 2,5",Русский ~ 25,Русский ~ Зеленый
https://001.com.ua/zazhim-nabornyy-zni-2-5-mm2-seryy-bez-markera-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-zazhim-nabornyy-zni-2-5-seryy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-zazhim-nabornoy-zni-2-5-photo.jpg,"Зажим наборный ЗНИ-2,5 мм² серый (без маркера), IEK",Клеммные зажимы,IEK,YZN10-002-K03,YZN10-002-K03,instock,1,12,"12,42","Зажим наборный ЗНИ-2,5 мм² серый (без маркера), IEK","<h2>Описание товара</h2><p>Служат для безопасного и компактного подключения фазных, нулевых и защитных (земля) проводников различного сечения. Устанавливаются на DIN-рейку. Комплектуются маркером для нанесения номера. Также поставляются боковые заглушки для клеммных зажимов серии ЗНИ. Цвет: синий, серый, зеленый.</p><p>Оконечные зажимы могут закрываться пластиковыми заглушками соответствующего размера и цвета.</p><p>Выполнены из цветного негорючего полиамида — желто-зеленого (земля), синего (ноль), серого, зеленого (фаза) цвета.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>клеммный зажим</td></tr><tr><td>Максимальное сечение соединяемых проводов, мм²</td><td>2,5</td></tr><tr><td>Номинальный ток, А</td><td>24</td></tr><tr><td>Цвет</td><td>серый</td></tr></tbody></table>","Затискач набірний ЗНИ-2,5 мм² сірий (без маркера), IEK","<h2>Опис товару</h2><p>Служать для безпечного і компактного підключення фазних, нульових і захисних (земля) провідників різного перетину. Встановлюються на DIN-рейку. Комплектуються маркером для нанесення номера. Також поставляються бічні заглушки для клемних затискачів серії ЗНИ. Колір: синій, сірий, зелений.</p><p>Кінцеві затискачі можуть закриватися пластиковими заглушками відповідного розміру і кольору.</p><p>Виконані з кольорового негорючого поліаміду - жовто-зеленого (земля), синього (нуль), сірого, зеленого (фаза) кольору.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>клемний затискач</td></tr><tr><td>Максимальний перетин приєднуваних проводів, мм²</td><td>2,5</td></tr><tr><td>Номінальний струм, А</td><td>24</td></tr><tr><td>Колір</td><td>сірий</td></tr></tbody></table>",Русский ~ Клеммный зажим,"Русский ~ 2,5",Русский ~ 24,Русский ~ Серый
https://001.com.ua/zaglushka-dlya-zazhima-nabornogo-zni-4-mm2-seraya-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-zaglushki-dlya-zazhimov-nabornyh-zni-serye-photo.jpg,"Заглушка для зажима наборного ЗНИ-4 мм² серая, IEK",Клеммные зажимы,IEK,YZN10D-ZGL-006-K03,YZN10D-ZGL-006-K03,instock,1,12,"3,81","Заглушка для зажима наборного ЗНИ-4 мм² серая, IEK","<h2>Описание товара</h2><p>Предназначены для закрытия оконечных зажимов наборных серии ЗНИ.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>заглушка</td></tr><tr><td>Максимальное сечение соединяемых проводов, мм²</td><td>4</td></tr><tr><td>Цвет</td><td>серый</td></tr></tbody></table>","Заглушка для затискача набірного ЗНИ-4 мм² сіра, IEK","<h2>Опис товару</h2><p>Призначені для закриття кінцевих затискачів набірних серії ЗНИ.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>заглушка</td></tr><tr><td>Максимальний перетин приєднуваних проводів, мм²</td><td>4</td></tr><tr><td>Колір</td><td>сірий</td></tr></tbody></table>",Русский ~ Заглушка,Русский ~ 4,Русский ~ ,Русский ~ Серый
https://001.com.ua/vintovoy-kontaktnyy-zazhim-jxb-2-5-35-na-din-reyku-krasnyy-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/terminals/asko-vintovoy-zazhim-na-din-reyku-jxb-2-5-35-red-photo.jpg ;; https://001.com.ua/media/photos/asko/terminals/gabaritnye-razmery-asko-vintovoy-zazhim-jxb-2-5-35-photo.jpg,"Винтовой контактный зажим JXB 2,5/35 на DIN-рейку красный, АСКО-УКРЕМ",Клеммные зажимы,АСКО-УКРЕМ,A0130010033,A0130010033,instock,1,12,"10,04","Винтовой контактный зажим JXB 2,5/35 на DIN-рейку красный, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначены для надежного и удобного подключения проводников различного сечения. Комплектуются маркировочной табличкой.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>клеммный зажим</td></tr><tr><td>Максимальное сечение соединяемых проводов, мм²</td><td>2,5</td></tr><tr><td>Номинальный ток, А</td><td>25</td></tr><tr><td>Цвет</td><td>красный</td></tr><tr><td>Сечение подключаемого кабеля, мм²</td><td>1,0-2,5</td></tr><tr><td>Материал изготовления</td><td>полиамид</td></tr><tr><td>Диапазон рабочих температур, °C</td><td>-10...+70</td></tr><tr><td>Соответствие стандарту</td><td>ДСТУ IEC 60947-7-1</td></tr><tr><td>Номинальное напряжение, В</td><td>до 400</td></tr></tbody></table>","Гвинтовий контактний затискач JXB 2,5/35 на DIN-рейку червоний, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначені для надійного і зручного підключення провідників різного перетину. Комплектуються маркувальною табличкою.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>клемний затискач</td></tr><tr><td>Максимальний перетин приєднуваних проводів, мм²</td><td>2,5</td></tr><tr><td>Номінальний струм, А</td><td>25</td></tr><tr><td>Колір</td><td>червоний</td></tr><tr><td>Перетин приєднуваного кабелю, мм²</td><td>1,0-2,5</td></tr><tr><td>Матеріал виготовлення</td><td>поліамід</td></tr><tr><td>Діапазон робочих температур, °C</td><td>-10...+70</td></tr><tr><td>Відповідність стандарту</td><td>ДСТУ IEC 60947-7-1</td></tr><tr><td>Номінальна напруга, В</td><td>до 400</td></tr></tbody></table>",Русский ~ Клеммный зажим,"Русский ~ 2,5",Русский ~ 25,Русский ~ Красный
https://001.com.ua/planka-soedinitelnaya-jxb-gk3-2-5-10l-dlya-jxb-2-5-35-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/terminals/asko-planka-soedinitelnaya-jxb-gk3-photo.jpg,"Планка соединительная JXB-GK3-2.5/10L для JXB 2,5/35, АСКО-УКРЕМ",Клеммные зажимы,АСКО-УКРЕМ,A0130010039,A0130010039,instock,1,12,"51,40","Планка соединительная JXB-GK3-2.5/10L для JXB 2,5/35, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначена для зажимов серии JXB от 2,5 мм² до 16 мм² и используется для создания электрического контакта между зажимами в группы до 10 штук.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>соединительная планка</td></tr><tr><td>Максимальное сечение соединяемых проводов, мм²</td><td>2,5</td></tr><tr><td>Зажим</td><td>JXB 2.5/35</td></tr></tbody></table>","Планка з'єднувальна JXB-GK3-2.5/10L для JXB 2,5/35, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначена для затискачів серії JXB від 2,5 мм² до 16 мм² і використовується для створення електричного контакту між затискачами в групи до 10 штук.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>з'єднувальна планка</td></tr><tr><td>Максимальний перетин приєднуваних проводів, мм²</td><td>2,5</td></tr><tr><td>Затискач</td><td>JXB 2.5/35</td></tr></tbody></table>",Русский ~ Соединительная планка,"Русский ~ 2,5",Русский ~ ,Русский ~ 
https://001.com.ua/vintovoy-kontaktnyy-zazhim-jxb-4-35-na-din-reyku-seryy-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/terminals/asko-vintovoy-zazhim-na-din-reyku-jxb-4-35-gray-photo.jpg ;; https://001.com.ua/media/photos/asko/terminals/gabaritnye-razmery-asko-vintovoy-zazhim-jxb-4-35-photo.jpg,"Винтовой контактный зажим JXB 4/35 на DIN-рейку серый, АСКО-УКРЕМ",Клеммные зажимы,АСКО-УКРЕМ,A0130010002,A0130010002,instock,1,12,"11,50","Винтовой контактный зажим JXB 4/35 на DIN-рейку серый, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначены для надежного и удобного подключения проводников различного сечения. Комплектуются маркировочной табличкой.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>клеммный зажим</td></tr><tr><td>Максимальное сечение соединяемых проводов, мм²</td><td>4</td></tr><tr><td>Номинальный ток, А</td><td>32</td></tr><tr><td>Цвет</td><td>серый</td></tr><tr><td>Сечение подключаемого кабеля, мм²</td><td>2,0-4,0</td></tr><tr><td>Материал изготовления</td><td>полиамид</td></tr><tr><td>Диапазон рабочих температур, °C</td><td>-10...+70</td></tr><tr><td>Соответствие стандарту</td><td>ДСТУ IEC 60947-7-1</td></tr><tr><td>Номинальное напряжение, В</td><td>до 400</td></tr></tbody></table>","Гвинтовий контактний затискач JXB 4/35 на DIN-рейку сірий, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначені для надійного і зручного підключення провідників різного перетину. Комплектуються маркувальною табличкою.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>клемний затискач</td></tr><tr><td>Максимальний перетин приєднуваних проводів, мм²</td><td>4</td></tr><tr><td>Номінальний струм, А</td><td>32</td></tr><tr><td>Колір</td><td>сірий</td></tr><tr><td>Перетин приєднуваного кабелю, мм²</td><td>2,0-4,0</td></tr><tr><td>Матеріал виготовлення</td><td>поліамід</td></tr><tr><td>Діапазон робочих температур, °C</td><td>-10...+70</td></tr><tr><td>Відповідність стандарту</td><td>ДСТУ IEC 60947-7-1</td></tr><tr><td>Номінальна напруга, В</td><td>до 400</td></tr></tbody></table>",Русский ~ Клеммный зажим,Русский ~ 4,Русский ~ 32,Русский ~ Серый
https://001.com.ua/plastina-bokovaya-zaglushka-4-mm-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/terminals/asko-zaglushka-dlya-jxb-photo.jpg ;; https://001.com.ua/media/photos/asko/terminals/gabaritnye-razmery-asko-zaglushka-4mm-photo.jpg,"Пластина боковая (заглушка) 4 мм, АСКО-УКРЕМ",Клеммные зажимы,АСКО-УКРЕМ,A0130030002,A0130030002,instock,1,12,"3,26","Пластина боковая (заглушка) 4 мм, АСКО-УКРЕМ","<h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>заглушка</td></tr><tr><td>Максимальное сечение соединяемых проводов, мм²</td><td>4</td></tr><tr><td>Цвет</td><td>серый</td></tr></tbody></table>","Пластина бічна (заглушка) 4 мм, АСКО-УКРЕМ","<h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>заглушка</td></tr><tr><td>Максимальний перетин приєднуваних проводів, мм²</td><td>4</td></tr><tr><td>Колір</td><td>сірий</td></tr></tbody></table>",Русский ~ Заглушка,Русский ~ 4,Русский ~ ,Русский ~ Серый
https://001.com.ua/vintovoy-kontaktnyy-zazhim-jxb-16-35-na-din-reyku-siniy-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/terminals/asko-vintovoy-zazhim-na-din-reyku-jxb-16-35-blue-photo.jpg ;; https://001.com.ua/media/photos/asko/terminals/gabaritnye-razmery-asko-vintovoy-zazhim-jxb-16-35-photo.jpg,"Винтовой контактный зажим JXB 16/35 на DIN-рейку синий, АСКО-УКРЕМ",Клеммные зажимы,АСКО-УКРЕМ,A0130010026,A0130010026,instock,1,12,"27,16","Винтовой контактный зажим JXB 16/35 на DIN-рейку синий, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначены для надежного и удобного подключения проводников различного сечения. Комплектуются маркировочной табличкой.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>клеммный зажим</td></tr><tr><td>Максимальное сечение соединяемых проводов, мм²</td><td>16</td></tr><tr><td>Номинальный ток, А</td><td>76</td></tr><tr><td>Цвет</td><td>синий</td></tr><tr><td>Сечение подключаемого кабеля, мм²</td><td>10,0-16,0</td></tr><tr><td>Материал изготовления</td><td>полиамид</td></tr><tr><td>Диапазон рабочих температур, °C</td><td>-10...+70</td></tr><tr><td>Соответствие стандарту</td><td>ДСТУ IEC 60947-7-1</td></tr><tr><td>Номинальное напряжение, В</td><td>до 400</td></tr></tbody></table>","Гвинтовий контактний затискач JXB 16/35 на DIN-рейку синій, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначені для надійного і зручного підключення провідників різного перетину. Комплектуються маркувальною табличкою.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>клемний затискач</td></tr><tr><td>Максимальний перетин приєднуваних проводів, мм²</td><td>16</td></tr><tr><td>Номінальний струм, А</td><td>76</td></tr><tr><td>Колір</td><td>синій</td></tr><tr><td>Перетин приєднуваного кабелю, мм²</td><td>10,0-16,0</td></tr><tr><td>Матеріал виготовлення</td><td>поліамід</td></tr><tr><td>Діапазон робочих температур, °C</td><td>-10...+70</td></tr><tr><td>Відповідність стандарту</td><td>ДСТУ IEC 60947-7-1</td></tr><tr><td>Номінальна напруга, В</td><td>до 400</td></tr></tbody></table>",Русский ~ Клеммный зажим,Русский ~ 16,Русский ~ 76,Русский ~ Синий
https://001.com.ua/plastina-bokovaya-zaglushka-6-mm-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/terminals/asko-zaglushka-dlya-jxb-photo.jpg ;; https://001.com.ua/media/photos/asko/terminals/gabaritnye-razmery-asko-zaglushka-6mm-photo.jpg,"Пластина боковая (заглушка) 6 мм, АСКО-УКРЕМ",Клеммные зажимы,АСКО-УКРЕМ,A0130030003,A0130030003,instock,1,12,"3,26","Пластина боковая (заглушка) 6 мм, АСКО-УКРЕМ","<h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>заглушка</td></tr><tr><td>Максимальное сечение соединяемых проводов, мм²</td><td>6</td></tr><tr><td>Цвет</td><td>серый</td></tr></tbody></table>","Пластина бічна (заглушка) 6 мм, АСКО-УКРЕМ","<h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>заглушка</td></tr><tr><td>Максимальний перетин приєднуваних проводів, мм²</td><td>6</td></tr><tr><td>Колір</td><td>сірий</td></tr></tbody></table>",Русский ~ Заглушка,Русский ~ 6,Русский ~ ,Русский ~ Серый
https://001.com.ua/zazhim-nabornyy-zni-4-mm2-pen-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-zazhim-nabornyy-zni-4-pen-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-zazhim-nabornoy-zni-4-pen-photo.jpg,"Зажим наборный ЗНИ-4 мм² PEN, IEK",Клеммные зажимы,IEK,YZN20-004-K52,YZN20-004-K52,instock,1,12,"29,67","Зажим наборный ЗНИ-4 мм² PEN, IEK","<h2>Описание товара</h2><p>Служат для безопасного и компактного подключения фазных, нулевых и защитных (земля) проводников различного сечения. Устанавливаются на DIN-рейку. Комплектуются маркером для нанесения номера. Также поставляются боковые заглушки для клеммных зажимов серии ЗНИ. Цвет: синий, серый, зеленый.</p><p>Оконечные зажимы могут закрываться пластиковыми заглушками соответствующего размера и цвета.</p><p>Выполнены из цветного негорючего полиамида — желто-зеленого (земля), синего (ноль), серого, зеленого (фаза) цвета.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>клеммный зажим</td></tr><tr><td>Максимальное сечение соединяемых проводов, мм²</td><td>4</td></tr><tr><td>Номинальный ток, А</td><td>35</td></tr><tr><td>Цвет</td><td>желто-зеленый</td></tr></tbody></table>","Затискач набірний ЗНИ-4 мм² PEN, IEK","<h2>Опис товару</h2><p>Служать для безпечного і компактного підключення фазних, нульових і захисних (земля) провідників різного перетину. Встановлюються на DIN-рейку. Комплектуються маркером для нанесення номера. Також поставляються бічні заглушки для клемних затискачів серії ЗНИ. Колір: синій, сірий, зелений.</p><p>Кінцеві затискачі можуть закриватися пластиковими заглушками відповідного розміру і кольору.</p><p>Виконані з кольорового негорючого поліаміду - жовто-зеленого (земля), синього (нуль), сірого, зеленого (фаза) кольору.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>клемний затискач</td></tr><tr><td>Максимальний перетин приєднуваних проводів, мм²</td><td>4</td></tr><tr><td>Номінальний струм, А</td><td>35</td></tr><tr><td>Колір</td><td>жовто-зелений</td></tr></tbody></table>",Русский ~ Клеммный зажим,Русский ~ 4,Русский ~ 35,Русский ~ Зеленый
