URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Напряжение первичной обмотки,Напряжение вторичной обмотки
https://001.com.ua/yaschik-s-ponizhayuschim-transformatorom-yatp-0-25-220-42-3-36-uhl4-ip30-iek,new,,,https://001.com.ua/media/photos/iek/nku/iek-yaschik-s-ponizhayuschim-transformatorom-yatp-modifikatsiya-3-photo.jpg ;; https://001.com.ua/media/photos/iek/nku/gabaritnye-razmery-iek-yatp-3-photo.jpg,"Ящик с понижающим трансформатором ЯТП-0,25 220/42-3 36 УХЛ4 IP30, IEK",Ящики с понижающим трансформатором,IEK,MTT13-042-0250,MTT13-042-0250,instock,1,12,"2 975,54","Ящик с понижающим трансформатором ЯТП-0,25 220/42-3 36 УХЛ4 IP30, IEK","<h2>Описание товара</h2><p>Предназначены для питания местного или ремонтного освещения, а также для подключения переносных светильников и инструмента.</p><p><strong>Ящики ЯТП </strong>имеют разборный металлический корпус, внутри которого установлены:</p><ul><li>однофазный понижающий трансформатор ОСО-0,25 мощностью 250 Вт;</li><li>автоматические выключатели ВА47-29;</li><li> штепсельная розетка.</li></ul><h3>Преимущества</h3><ul><li>Повышенная антикоррозийная стойкость.</li><li>Высококачественное наружное покрытие.</li><li>Малогабаритная конструкция.</li><li>Высокая технологичность и простота использования.</li><li>Высокий уровень электробезопасности.</li><li>Эстетичный внешний вид.</li><li>Сертификат качества.</li></ul> <h2>Технические характеристики</h2><ul><li>Вид установки: навесной</li><li>Габаритные размеры (ВхШхГ): 127х230х142 мм</li><li>Количество вводов: 2 отверстия ⌀14 мм (сбоку)</li><li>Номинальная частота: 50 Гц</li><li>Номинальное напряжение изоляции: 600 В</li><li>Максимально допустимое значение ожидаемого тока КЗ: 4,5 кА</li><li>Климатическое исполнение: УХЛ4</li><li>Степень защиты: IP30</li><li>Вид системы заземления: TN-C, TN-S</li><li>Цвет: RAL 7035</li><li>Масса: 6,0 кг</li></ul><h3>Расшифровка обозначений</h3><p><strong>ЯТП-0,25 220/12-2 36 УХЛ4 IP30</strong></p><ul><li><strong>ЯТП</strong> - марка ящика</li><li><strong>0,25</strong> - мощность понижающего трансформатора, 250 ВА</li><li><strong>220</strong> /<strong> 380</strong> - напряжение первичной обмотки, В</li><li><strong>12</strong> / <strong>24</strong> / <strong>36</strong> / <strong>42</strong> - напряжение вторичной обмотки, В</li><li><strong>2</strong> - модификация</li><li><strong>3</strong> - тип покрытия<ul><li><strong>3</strong> - ЭПК/шагрень</li></ul></li><li><strong>6</strong> - цвет краски<ul><li><strong>6</strong> - RAL 7035</li></ul></li><li><strong>УХЛ4 </strong>- климатическое исполнение по ГОСТ 15150-69</li><li><strong>IP30</strong> - степень защиты по ГОСТ 14254-96</li></ul> ","Ящик зі знижуючим трансформатором ЯТП-0,25 220/42-3 36 УХЛ4 IP30, IEK","<h2>Опис товару</h2><p>Призначені для живлення місцевого або ремонтного освітлення, а також для підключення переносних світильників та інструменту.</p><p><strong>Ящики ЯТП</strong> мають розбірний металевий корпус, всередині якого встановлені:</p><ul><li>однофазний понижуючий трансформатор ОСО-0,25 потужністю 250 Вт;</li><li>автоматичні вимикачі ВА47-29;</li><li>штепсельна розетка.</li></ul><h3>Переваги</h3><ul><li>Підвищена антикорозійна стійкість.</li><li>Високоякісне зовнішнє покриття.</li><li>Малогабаритна конструкція.</li><li>Висока технологічність і простота використання.</li><li>Високий рівень електробезпеки.</li><li>Естетичний зовнішній вигляд.</li><li>Сертифікат якості.</li></ul> <h2>Технічні характеристики</h2><ul><li>Вид установки: навісний</li><li>Габаритні розміри (ВхШхГ): 127х230х142 мм</li><li>Кількість вводів: 2 отвори ⌀14 мм (збоку)</li><li>Номінальна частота: 50 Гц</li><li>Номінальна напруга ізоляції: 600 В</li><li>Максимально допустиме значення очікуваного струму КЗ: 4,5 кА</li><li>Кліматичне виконання: УХЛ4</li><li>Ступінь захисту: IP30</li><li>Вид системи заземлення: TN-C, TN-S</li><li>Колір: RAL 7035</li><li>Маса: 6,0 кг</li></ul><h3>Розшифровка позначень</h3><p><strong>ЯТП-0,25 220/12-2 36 УХЛ4 IP30</strong></p><ul><li><strong>ЯТП</strong> - марка ящика</li><li><strong>0,25</strong> - потужність понижуючого трансформатора, 250 ВА</li><li><strong>220</strong>/<strong>380</strong> - напруга первинної обмотки, В</li><li><strong>12</strong>/<strong>24</strong>/<strong>36</strong>/<strong>42</strong> - напруга вторинної обмотки, В</li><li><strong>2</strong> - модифікація</li><li><strong>3</strong> - тип покриття<ul><li><strong>3</strong> - ЕПК/шагрень</li></ul></li><li><strong>6</strong> - колір фарби<ul><li><strong>6</strong> - RAL 7035</li></ul></li><li><strong>УХЛ4</strong> - кліматичне виконання за ГОСТ 15150-69</li><li><strong>IP30</strong> - ступінь захисту за ГОСТ 14254-96</li></ul> ",Русский ~ 220,Русский ~ 42
https://001.com.ua/yaschik-s-ponizhayuschim-transformatorom-yatp-0-25-380-12-3-36-uhl4-ip30-iek,new,,,https://001.com.ua/media/photos/iek/nku/iek-yaschik-s-ponizhayuschim-transformatorom-yatp-modifikatsiya-3-photo.jpg ;; https://001.com.ua/media/photos/iek/nku/gabaritnye-razmery-iek-yatp-3-photo.jpg,"Ящик с понижающим трансформатором ЯТП-0,25 380/12-3 36 УХЛ4 IP30, IEK",Ящики с понижающим трансформатором,IEK,MTT21-012-0250,MTT21-012-0250,instock,1,12,"3 269,25","Ящик с понижающим трансформатором ЯТП-0,25 380/12-3 36 УХЛ4 IP30, IEK","<h2>Описание товара</h2><p>Предназначены для питания местного или ремонтного освещения, а также для подключения переносных светильников и инструмента.</p><p><strong>Ящики ЯТП </strong>имеют разборный металлический корпус, внутри которого установлены:</p><ul><li>однофазный понижающий трансформатор ОСО-0,25 мощностью 250 Вт;</li><li>автоматические выключатели ВА47-29;</li><li> штепсельная розетка.</li></ul><h3>Преимущества</h3><ul><li>Повышенная антикоррозийная стойкость.</li><li>Высококачественное наружное покрытие.</li><li>Малогабаритная конструкция.</li><li>Высокая технологичность и простота использования.</li><li>Высокий уровень электробезопасности.</li><li>Эстетичный внешний вид.</li><li>Сертификат качества.</li></ul> <h2>Технические характеристики</h2><ul><li>Вид установки: навесной</li><li>Габаритные размеры (ВхШхГ): 127х230х142 мм</li><li>Количество вводов: 2 отверстия ⌀14 мм (сбоку)</li><li>Номинальная частота: 50 Гц</li><li>Номинальное напряжение изоляции: 600 В</li><li>Максимально допустимое значение ожидаемого тока КЗ: 4,5 кА</li><li>Климатическое исполнение: УХЛ4</li><li>Степень защиты: IP30</li><li>Вид системы заземления: TN-C, TN-S</li><li>Цвет: RAL 7035</li><li>Масса: 6,0 кг</li></ul><h3>Расшифровка обозначений</h3><p><strong>ЯТП-0,25 220/12-2 36 УХЛ4 IP30</strong></p><ul><li><strong>ЯТП</strong> - марка ящика</li><li><strong>0,25</strong> - мощность понижающего трансформатора, 250 ВА</li><li><strong>220</strong> /<strong> 380</strong> - напряжение первичной обмотки, В</li><li><strong>12</strong> / <strong>24</strong> / <strong>36</strong> / <strong>42</strong> - напряжение вторичной обмотки, В</li><li><strong>2</strong> - модификация</li><li><strong>3</strong> - тип покрытия<ul><li><strong>3</strong> - ЭПК/шагрень</li></ul></li><li><strong>6</strong> - цвет краски<ul><li><strong>6</strong> - RAL 7035</li></ul></li><li><strong>УХЛ4 </strong>- климатическое исполнение по ГОСТ 15150-69</li><li><strong>IP30</strong> - степень защиты по ГОСТ 14254-96</li></ul> ","Ящик зі знижуючим трансформатором ЯТП-0,25 380/12-3 36 УХЛ4 IP30, IEK","<h2>Опис товару</h2><p>Призначені для живлення місцевого або ремонтного освітлення, а також для підключення переносних світильників та інструменту.</p><p><strong>Ящики ЯТП</strong> мають розбірний металевий корпус, всередині якого встановлені:</p><ul><li>однофазний понижуючий трансформатор ОСО-0,25 потужністю 250 Вт;</li><li>автоматичні вимикачі ВА47-29;</li><li>штепсельна розетка.</li></ul><h3>Переваги</h3><ul><li>Підвищена антикорозійна стійкість.</li><li>Високоякісне зовнішнє покриття.</li><li>Малогабаритна конструкція.</li><li>Висока технологічність і простота використання.</li><li>Високий рівень електробезпеки.</li><li>Естетичний зовнішній вигляд.</li><li>Сертифікат якості.</li></ul> <h2>Технічні характеристики</h2><ul><li>Вид установки: навісний</li><li>Габаритні розміри (ВхШхГ): 127х230х142 мм</li><li>Кількість вводів: 2 отвори ⌀14 мм (збоку)</li><li>Номінальна частота: 50 Гц</li><li>Номінальна напруга ізоляції: 600 В</li><li>Максимально допустиме значення очікуваного струму КЗ: 4,5 кА</li><li>Кліматичне виконання: УХЛ4</li><li>Ступінь захисту: IP30</li><li>Вид системи заземлення: TN-C, TN-S</li><li>Колір: RAL 7035</li><li>Маса: 6,0 кг</li></ul><h3>Розшифровка позначень</h3><p><strong>ЯТП-0,25 220/12-2 36 УХЛ4 IP30</strong></p><ul><li><strong>ЯТП</strong> - марка ящика</li><li><strong>0,25</strong> - потужність понижуючого трансформатора, 250 ВА</li><li><strong>220</strong>/<strong>380</strong> - напруга первинної обмотки, В</li><li><strong>12</strong>/<strong>24</strong>/<strong>36</strong>/<strong>42</strong> - напруга вторинної обмотки, В</li><li><strong>2</strong> - модифікація</li><li><strong>3</strong> - тип покриття<ul><li><strong>3</strong> - ЕПК/шагрень</li></ul></li><li><strong>6</strong> - колір фарби<ul><li><strong>6</strong> - RAL 7035</li></ul></li><li><strong>УХЛ4</strong> - кліматичне виконання за ГОСТ 15150-69</li><li><strong>IP30</strong> - ступінь захисту за ГОСТ 14254-96</li></ul> ",Русский ~ 380,Русский ~ 12
https://001.com.ua/yaschik-s-ponizhayuschim-transformatorom-yatp-0-25-380-24-3-36-uhl4-ip30-iek,new,,,https://001.com.ua/media/photos/iek/nku/iek-yaschik-s-ponizhayuschim-transformatorom-yatp-modifikatsiya-3-photo.jpg ;; https://001.com.ua/media/photos/iek/nku/gabaritnye-razmery-iek-yatp-3-photo.jpg,"Ящик с понижающим трансформатором ЯТП-0,25 380/24-3 36 УХЛ4 IP30, IEK",Ящики с понижающим трансформатором,IEK,MTT21-024-0250,MTT21-024-0250,instock,1,12,"3 269,25","Ящик с понижающим трансформатором ЯТП-0,25 380/24-3 36 УХЛ4 IP30, IEK","<h2>Описание товара</h2><p>Предназначены для питания местного или ремонтного освещения, а также для подключения переносных светильников и инструмента.</p><p><strong>Ящики ЯТП </strong>имеют разборный металлический корпус, внутри которого установлены:</p><ul><li>однофазный понижающий трансформатор ОСО-0,25 мощностью 250 Вт;</li><li>автоматические выключатели ВА47-29;</li><li> штепсельная розетка.</li></ul><h3>Преимущества</h3><ul><li>Повышенная антикоррозийная стойкость.</li><li>Высококачественное наружное покрытие.</li><li>Малогабаритная конструкция.</li><li>Высокая технологичность и простота использования.</li><li>Высокий уровень электробезопасности.</li><li>Эстетичный внешний вид.</li><li>Сертификат качества.</li></ul> <h2>Технические характеристики</h2><ul><li>Вид установки: навесной</li><li>Габаритные размеры (ВхШхГ): 127х230х142 мм</li><li>Количество вводов: 2 отверстия ⌀14 мм (сбоку)</li><li>Номинальная частота: 50 Гц</li><li>Номинальное напряжение изоляции: 600 В</li><li>Максимально допустимое значение ожидаемого тока КЗ: 4,5 кА</li><li>Климатическое исполнение: УХЛ4</li><li>Степень защиты: IP30</li><li>Вид системы заземления: TN-C, TN-S</li><li>Цвет: RAL 7035</li><li>Масса: 6,0 кг</li></ul><h3>Расшифровка обозначений</h3><p><strong>ЯТП-0,25 220/12-2 36 УХЛ4 IP30</strong></p><ul><li><strong>ЯТП</strong> - марка ящика</li><li><strong>0,25</strong> - мощность понижающего трансформатора, 250 ВА</li><li><strong>220</strong> /<strong> 380</strong> - напряжение первичной обмотки, В</li><li><strong>12</strong> / <strong>24</strong> / <strong>36</strong> / <strong>42</strong> - напряжение вторичной обмотки, В</li><li><strong>2</strong> - модификация</li><li><strong>3</strong> - тип покрытия<ul><li><strong>3</strong> - ЭПК/шагрень</li></ul></li><li><strong>6</strong> - цвет краски<ul><li><strong>6</strong> - RAL 7035</li></ul></li><li><strong>УХЛ4 </strong>- климатическое исполнение по ГОСТ 15150-69</li><li><strong>IP30</strong> - степень защиты по ГОСТ 14254-96</li></ul> ","Ящик зі знижуючим трансформатором ЯТП-0,25 380/24-3 36 УХЛ4 IP30, IEK","<h2>Опис товару</h2><p>Призначені для живлення місцевого або ремонтного освітлення, а також для підключення переносних світильників та інструменту.</p><p><strong>Ящики ЯТП</strong> мають розбірний металевий корпус, всередині якого встановлені:</p><ul><li>однофазний понижуючий трансформатор ОСО-0,25 потужністю 250 Вт;</li><li>автоматичні вимикачі ВА47-29;</li><li>штепсельна розетка.</li></ul><h3>Переваги</h3><ul><li>Підвищена антикорозійна стійкість.</li><li>Високоякісне зовнішнє покриття.</li><li>Малогабаритна конструкція.</li><li>Висока технологічність і простота використання.</li><li>Високий рівень електробезпеки.</li><li>Естетичний зовнішній вигляд.</li><li>Сертифікат якості.</li></ul> <h2>Технічні характеристики</h2><ul><li>Вид установки: навісний</li><li>Габаритні розміри (ВхШхГ): 127х230х142 мм</li><li>Кількість вводів: 2 отвори ⌀14 мм (збоку)</li><li>Номінальна частота: 50 Гц</li><li>Номінальна напруга ізоляції: 600 В</li><li>Максимально допустиме значення очікуваного струму КЗ: 4,5 кА</li><li>Кліматичне виконання: УХЛ4</li><li>Ступінь захисту: IP30</li><li>Вид системи заземлення: TN-C, TN-S</li><li>Колір: RAL 7035</li><li>Маса: 6,0 кг</li></ul><h3>Розшифровка позначень</h3><p><strong>ЯТП-0,25 220/12-2 36 УХЛ4 IP30</strong></p><ul><li><strong>ЯТП</strong> - марка ящика</li><li><strong>0,25</strong> - потужність понижуючого трансформатора, 250 ВА</li><li><strong>220</strong>/<strong>380</strong> - напруга первинної обмотки, В</li><li><strong>12</strong>/<strong>24</strong>/<strong>36</strong>/<strong>42</strong> - напруга вторинної обмотки, В</li><li><strong>2</strong> - модифікація</li><li><strong>3</strong> - тип покриття<ul><li><strong>3</strong> - ЕПК/шагрень</li></ul></li><li><strong>6</strong> - колір фарби<ul><li><strong>6</strong> - RAL 7035</li></ul></li><li><strong>УХЛ4</strong> - кліматичне виконання за ГОСТ 15150-69</li><li><strong>IP30</strong> - ступінь захисту за ГОСТ 14254-96</li></ul> ",Русский ~ 380,Русский ~ 24
https://001.com.ua/yaschik-s-ponizhayuschim-transformatorom-yatp-0-25-380-36-3-36-uhl4-ip30-iek,new,,,https://001.com.ua/media/photos/iek/nku/iek-yaschik-s-ponizhayuschim-transformatorom-yatp-modifikatsiya-3-photo.jpg ;; https://001.com.ua/media/photos/iek/nku/gabaritnye-razmery-iek-yatp-3-photo.jpg,"Ящик с понижающим трансформатором ЯТП-0,25 380/36-3 36 УХЛ4 IP30, IEK",Ящики с понижающим трансформатором,IEK,MTT21-036-0250,MTT21-036-0250,instock,1,12,"3 269,25","Ящик с понижающим трансформатором ЯТП-0,25 380/36-3 36 УХЛ4 IP30, IEK","<h2>Описание товара</h2><p>Предназначены для питания местного или ремонтного освещения, а также для подключения переносных светильников и инструмента.</p><p><strong>Ящики ЯТП </strong>имеют разборный металлический корпус, внутри которого установлены:</p><ul><li>однофазный понижающий трансформатор ОСО-0,25 мощностью 250 Вт;</li><li>автоматические выключатели ВА47-29;</li><li> штепсельная розетка.</li></ul><h3>Преимущества</h3><ul><li>Повышенная антикоррозийная стойкость.</li><li>Высококачественное наружное покрытие.</li><li>Малогабаритная конструкция.</li><li>Высокая технологичность и простота использования.</li><li>Высокий уровень электробезопасности.</li><li>Эстетичный внешний вид.</li><li>Сертификат качества.</li></ul> <h2>Технические характеристики</h2><ul><li>Вид установки: навесной</li><li>Габаритные размеры (ВхШхГ): 127х230х142 мм</li><li>Количество вводов: 2 отверстия ⌀14 мм (сбоку)</li><li>Номинальная частота: 50 Гц</li><li>Номинальное напряжение изоляции: 600 В</li><li>Максимально допустимое значение ожидаемого тока КЗ: 4,5 кА</li><li>Климатическое исполнение: УХЛ4</li><li>Степень защиты: IP30</li><li>Вид системы заземления: TN-C, TN-S</li><li>Цвет: RAL 7035</li><li>Масса: 6,0 кг</li></ul><h3>Расшифровка обозначений</h3><p><strong>ЯТП-0,25 220/12-2 36 УХЛ4 IP30</strong></p><ul><li><strong>ЯТП</strong> - марка ящика</li><li><strong>0,25</strong> - мощность понижающего трансформатора, 250 ВА</li><li><strong>220</strong> /<strong> 380</strong> - напряжение первичной обмотки, В</li><li><strong>12</strong> / <strong>24</strong> / <strong>36</strong> / <strong>42</strong> - напряжение вторичной обмотки, В</li><li><strong>2</strong> - модификация</li><li><strong>3</strong> - тип покрытия<ul><li><strong>3</strong> - ЭПК/шагрень</li></ul></li><li><strong>6</strong> - цвет краски<ul><li><strong>6</strong> - RAL 7035</li></ul></li><li><strong>УХЛ4 </strong>- климатическое исполнение по ГОСТ 15150-69</li><li><strong>IP30</strong> - степень защиты по ГОСТ 14254-96</li></ul> ","Ящик зі знижуючим трансформатором ЯТП-0,25 380/36-3 36 УХЛ4 IP30, IEK","<h2>Опис товару</h2><p>Призначені для живлення місцевого або ремонтного освітлення, а також для підключення переносних світильників та інструменту.</p><p><strong>Ящики ЯТП</strong> мають розбірний металевий корпус, всередині якого встановлені:</p><ul><li>однофазний понижуючий трансформатор ОСО-0,25 потужністю 250 Вт;</li><li>автоматичні вимикачі ВА47-29;</li><li>штепсельна розетка.</li></ul><h3>Переваги</h3><ul><li>Підвищена антикорозійна стійкість.</li><li>Високоякісне зовнішнє покриття.</li><li>Малогабаритна конструкція.</li><li>Висока технологічність і простота використання.</li><li>Високий рівень електробезпеки.</li><li>Естетичний зовнішній вигляд.</li><li>Сертифікат якості.</li></ul> <h2>Технічні характеристики</h2><ul><li>Вид установки: навісний</li><li>Габаритні розміри (ВхШхГ): 127х230х142 мм</li><li>Кількість вводів: 2 отвори ⌀14 мм (збоку)</li><li>Номінальна частота: 50 Гц</li><li>Номінальна напруга ізоляції: 600 В</li><li>Максимально допустиме значення очікуваного струму КЗ: 4,5 кА</li><li>Кліматичне виконання: УХЛ4</li><li>Ступінь захисту: IP30</li><li>Вид системи заземлення: TN-C, TN-S</li><li>Колір: RAL 7035</li><li>Маса: 6,0 кг</li></ul><h3>Розшифровка позначень</h3><p><strong>ЯТП-0,25 220/12-2 36 УХЛ4 IP30</strong></p><ul><li><strong>ЯТП</strong> - марка ящика</li><li><strong>0,25</strong> - потужність понижуючого трансформатора, 250 ВА</li><li><strong>220</strong>/<strong>380</strong> - напруга первинної обмотки, В</li><li><strong>12</strong>/<strong>24</strong>/<strong>36</strong>/<strong>42</strong> - напруга вторинної обмотки, В</li><li><strong>2</strong> - модифікація</li><li><strong>3</strong> - тип покриття<ul><li><strong>3</strong> - ЕПК/шагрень</li></ul></li><li><strong>6</strong> - колір фарби<ul><li><strong>6</strong> - RAL 7035</li></ul></li><li><strong>УХЛ4</strong> - кліматичне виконання за ГОСТ 15150-69</li><li><strong>IP30</strong> - ступінь захисту за ГОСТ 14254-96</li></ul> ",Русский ~ 380,Русский ~ 36
https://001.com.ua/yaschik-s-ponizhayuschim-transformatorom-yatp-0-25-380-42-3-36-uhl4-ip30-iek,new,,,https://001.com.ua/media/photos/iek/nku/iek-yaschik-s-ponizhayuschim-transformatorom-yatp-modifikatsiya-3-photo.jpg ;; https://001.com.ua/media/photos/iek/nku/gabaritnye-razmery-iek-yatp-3-photo.jpg,"Ящик с понижающим трансформатором ЯТП-0,25 380/42-3 36 УХЛ4 IP30, IEK",Ящики с понижающим трансформатором,IEK,MTT21-042-0250,MTT21-042-0250,instock,1,12,"2 584,32","Ящик с понижающим трансформатором ЯТП-0,25 380/42-3 36 УХЛ4 IP30, IEK","<h2>Описание товара</h2><p>Предназначены для питания местного или ремонтного освещения, а также для подключения переносных светильников и инструмента.</p><p><strong>Ящики ЯТП </strong>имеют разборный металлический корпус, внутри которого установлены:</p><ul><li>однофазный понижающий трансформатор ОСО-0,25 мощностью 250 Вт;</li><li>автоматические выключатели ВА47-29;</li><li> штепсельная розетка.</li></ul><h3>Преимущества</h3><ul><li>Повышенная антикоррозийная стойкость.</li><li>Высококачественное наружное покрытие.</li><li>Малогабаритная конструкция.</li><li>Высокая технологичность и простота использования.</li><li>Высокий уровень электробезопасности.</li><li>Эстетичный внешний вид.</li><li>Сертификат качества.</li></ul> <h2>Технические характеристики</h2><ul><li>Вид установки: навесной</li><li>Габаритные размеры (ВхШхГ): 127х230х142 мм</li><li>Количество вводов: 2 отверстия ⌀14 мм (сбоку)</li><li>Номинальная частота: 50 Гц</li><li>Номинальное напряжение изоляции: 600 В</li><li>Максимально допустимое значение ожидаемого тока КЗ: 4,5 кА</li><li>Климатическое исполнение: УХЛ4</li><li>Степень защиты: IP30</li><li>Вид системы заземления: TN-C, TN-S</li><li>Цвет: RAL 7035</li><li>Масса: 6,0 кг</li></ul><h3>Расшифровка обозначений</h3><p><strong>ЯТП-0,25 220/12-2 36 УХЛ4 IP30</strong></p><ul><li><strong>ЯТП</strong> - марка ящика</li><li><strong>0,25</strong> - мощность понижающего трансформатора, 250 ВА</li><li><strong>220</strong> /<strong> 380</strong> - напряжение первичной обмотки, В</li><li><strong>12</strong> / <strong>24</strong> / <strong>36</strong> / <strong>42</strong> - напряжение вторичной обмотки, В</li><li><strong>2</strong> - модификация</li><li><strong>3</strong> - тип покрытия<ul><li><strong>3</strong> - ЭПК/шагрень</li></ul></li><li><strong>6</strong> - цвет краски<ul><li><strong>6</strong> - RAL 7035</li></ul></li><li><strong>УХЛ4 </strong>- климатическое исполнение по ГОСТ 15150-69</li><li><strong>IP30</strong> - степень защиты по ГОСТ 14254-96</li></ul> ","Ящик зі знижуючим трансформатором ЯТП-0,25 380/42-3 36 УХЛ4 IP30, IEK","<h2>Опис товару</h2><p>Призначені для живлення місцевого або ремонтного освітлення, а також для підключення переносних світильників та інструменту.</p><p><strong>Ящики ЯТП</strong> мають розбірний металевий корпус, всередині якого встановлені:</p><ul><li>однофазний понижуючий трансформатор ОСО-0,25 потужністю 250 Вт;</li><li>автоматичні вимикачі ВА47-29;</li><li>штепсельна розетка.</li></ul><h3>Переваги</h3><ul><li>Підвищена антикорозійна стійкість.</li><li>Високоякісне зовнішнє покриття.</li><li>Малогабаритна конструкція.</li><li>Висока технологічність і простота використання.</li><li>Високий рівень електробезпеки.</li><li>Естетичний зовнішній вигляд.</li><li>Сертифікат якості.</li></ul> <h2>Технічні характеристики</h2><ul><li>Вид установки: навісний</li><li>Габаритні розміри (ВхШхГ): 127х230х142 мм</li><li>Кількість вводів: 2 отвори ⌀14 мм (збоку)</li><li>Номінальна частота: 50 Гц</li><li>Номінальна напруга ізоляції: 600 В</li><li>Максимально допустиме значення очікуваного струму КЗ: 4,5 кА</li><li>Кліматичне виконання: УХЛ4</li><li>Ступінь захисту: IP30</li><li>Вид системи заземлення: TN-C, TN-S</li><li>Колір: RAL 7035</li><li>Маса: 6,0 кг</li></ul><h3>Розшифровка позначень</h3><p><strong>ЯТП-0,25 220/12-2 36 УХЛ4 IP30</strong></p><ul><li><strong>ЯТП</strong> - марка ящика</li><li><strong>0,25</strong> - потужність понижуючого трансформатора, 250 ВА</li><li><strong>220</strong>/<strong>380</strong> - напруга первинної обмотки, В</li><li><strong>12</strong>/<strong>24</strong>/<strong>36</strong>/<strong>42</strong> - напруга вторинної обмотки, В</li><li><strong>2</strong> - модифікація</li><li><strong>3</strong> - тип покриття<ul><li><strong>3</strong> - ЕПК/шагрень</li></ul></li><li><strong>6</strong> - колір фарби<ul><li><strong>6</strong> - RAL 7035</li></ul></li><li><strong>УХЛ4</strong> - кліматичне виконання за ГОСТ 15150-69</li><li><strong>IP30</strong> - ступінь захисту за ГОСТ 14254-96</li></ul> ",Русский ~ 380,Русский ~ 42
