URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип,Наличие сигнальной лампы,Количество и вид контактов
https://001.com.ua/post-knopochnyy-trehmestnyy-pusk1-pusk2-stop-xal-b361n29-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/posts/asko-ukrem-knopochnyy-post-xal-b361h29-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/gabaritnye-razmery-knopochnyh-postov-asko-ukrem-xal-b-3-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/scheme-knopochnyy-post-asko-ukrem-xal-b361h29-photo.jpg,"Пост кнопочный трехместный «ПУСК1-ПУСК2-СТОП» XAL-B361Н29, АСКО-УКРЕМ",Посты управления кнопочные,АСКО-УКРЕМ,A0140020008,A0140020008,instock,1,12,"245,56","Пост кнопочный трехместный «ПУСК1-ПУСК2-СТОП» XAL-B361Н29, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначен для управления электротехническими устройствами.</p><p>Материал изготовления - ПВХ, не поддерживающий горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Соответствие стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr></tbody></table> ","Пост кнопковий тримісний «ПУСК1-ПУСК2-СТОП» XAL-B361Н29, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначений для керування електротехнічними пристроями.</p><p>Матеріал виготовлення - ПВХ, що не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Відповідність стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr></tbody></table> ",Русский ~ Пуск1-стоп-пуск2,Русский ~ Нет,Русский ~ 2НО+1НЗ
https://001.com.ua/post-knopochnyy-dvuhmestnyy-vpravo-vlevo-xal-b223-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/posts/asko-ukrem-knopochnyy-post-xal-b223-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/gabaritnye-razmery-knopochnyh-postov-asko-ukrem-xal-b-2-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/scheme-knopochnyy-post-asko-ukrem-xal-b222-223-photo.jpg,"Пост кнопочный двухместный «ВПРАВО-ВЛЕВО» XAL-B223, АСКО-УКРЕМ",Посты управления кнопочные,АСКО-УКРЕМ,A0140020046,A0140020046,instock,1,12,"174,53","Пост кнопочный двухместный «ВПРАВО-ВЛЕВО» XAL-B223, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначен для управления электротехническими устройствами.</p><p>Материал изготовления - ПВХ, не поддерживающий горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Соответствие стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr></tbody></table> ","Пост кнопковий двомісний «ПРАВОРУЧ-ЛІВОРУЧ» XAL-B223, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначений для керування електротехнічними пристроями.</p><p>Матеріал виготовлення - ПВХ, що не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Відповідність стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr></tbody></table> ",Русский ~ Вправо-влево,Русский ~ Нет,Русский ~ 2НО
https://001.com.ua/post-knopochnyy-dvuhmestnyy-pusk-stop-xal-d215-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/posts/asko-ukrem-knopochnyy-post-xal-d215-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/gabaritnye-razmery-knopochnyh-postov-asko-ukrem-xal-d-2-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/scheme-knopochnyy-post-asko-ukrem-xal-d211-213-215-photo.jpg,"Пост кнопочный двухместный «ПУСК-СТОП» XAL-D215, АСКО-УКРЕМ",Посты управления кнопочные,АСКО-УКРЕМ,A0140020062,A0140020062,instock,1,12,"183,70","Пост кнопочный двухместный «ПУСК-СТОП» XAL-D215, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Посты управления серии XAL-D предназначены для управления электротехническими устройствами.</p><p>Материал корпуса - ПВХ, не поддерживающий горение.</p><p>Соответствуют ДСТУ IEC 60947-5-1.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальный ток Imax, А<br/>AC 380/220/110/48В<br/>DC 110/48/24В</td><td><br/>1/2,5/4/6<br/>0,6/1,3/2,5</td></tr><tr><td>Термический ток Ith, А</td><td>10</td></tr><tr><td>Категория применения</td><td>AC-15, DC-13</td></tr><tr><td>Износостойкость, циклов<br/>механическая<br/>электрическая</td><td><br/>10<sup>5</sup><br/>5×10<sup>4</sup></td></tr><tr><td>Количество переключений за минуту<br/>кнопочный привод<br/>поворотный привод</td><td><br/>не более 50<br/>не более 5</td></tr><tr><td>Степень защиты</td><td>IP54</td></tr><tr><td>Диапазон рабочих температур, °C</td><td>-10 ... +60</td></tr></tbody></table> ","Пост кнопковий двомісний «ПУСК-СТОП» XAL-D215, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Пости керування серії XAL-D призначені для керування електротехнічними пристроями.</p><p>Матеріал корпусу - ПВХ, що не підтримує горіння.</p><p>Відповідають ДСТУ IEC 60947-5-1.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний струм Imax, А <br/>AC 380/220/110/48В <br/>DC 110/48/24В</td><td><br/>1/2,5/4/6 <br/>0,6/1,3/2,5</td></tr><tr><td>Термічний струм Ith, А</td><td>10</td></tr><tr><td>Категорія застосування</td><td>AC-15, DC-13</td></tr><tr><td>Зносостійкість, циклів <br/>механічна <br/>електрична</td><td><br/>10<sup>5</sup><br/>5×10<sup>4</sup></td></tr><tr><td>Кількість перемикань за хвилину <br/>кнопковий привід <br/>поворотний привід</td><td><br/>не більше 50 <br/>не більше 5</td></tr><tr><td>Ступінь захисту</td><td>IP54</td></tr><tr><td>Діапазон робочих температур, °C</td><td>-10 ... +60</td></tr></tbody></table> ",Русский ~ Пуск-стоп,Русский ~ Нет,Русский ~ 1НО+1НЗ
https://001.com.ua/post-knopochnyy-dvuhmestnyy-pusk-stop-xal-b215-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/posts/asko-ukrem-knopochnyy-post-xal-b215-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/gabaritnye-razmery-knopochnyh-postov-asko-ukrem-xal-b-2-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/scheme-knopochnyy-post-asko-ukrem-xal-b211-213-215-photo.jpg,"Пост кнопочный двухместный «ПУСК-СТОП» XAL-B215, АСКО-УКРЕМ",Посты управления кнопочные,АСКО-УКРЕМ,A0140020007,A0140020007,instock,1,12,"174,53","Пост кнопочный двухместный «ПУСК-СТОП» XAL-B215, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначен для управления электротехническими устройствами.</p><p>Материал изготовления - ПВХ, не поддерживающий горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Соответствие стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr></tbody></table> ","Пост кнопковий двомісний «ПУСК-СТОП» XAL-B215, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначений для керування електротехнічними пристроями.</p><p>Матеріал виготовлення - ПВХ, що не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Відповідність стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr></tbody></table> ",Русский ~ Пуск-стоп,Русский ~ Нет,Русский ~ 1НО+1НЗ
https://001.com.ua/post-knopochnyy-odnomestnyy-pusk-xal-b102-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/posts/asko-ukrem-knopochnyy-post-xal-b102-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/gabaritnye-razmery-knopochnyh-postov-asko-ukrem-xal-b-1-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/scheme-knopochnyy-post-asko-ukrem-xal-b102-103-photo.jpg,"Пост кнопочный одноместный «ПУСК» XAL-B102, АСКО-УКРЕМ",Посты управления кнопочные,АСКО-УКРЕМ,A0140020041,A0140020041,instock,1,12,"109,53","Пост кнопочный одноместный «ПУСК» XAL-B102, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначен для управления электротехническими устройствами.</p><p>Материал изготовления - ПВХ, не поддерживающий горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Соответствие стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr></tbody></table> ","Пост кнопковий одномісний «ПУСК» XAL-B102, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначений для керування електротехнічними пристроями.</p><p>Матеріал виготовлення - ПВХ, що не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Відповідність стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr></tbody></table> ",Русский ~ Пуск,Русский ~ Нет,Русский ~ 1НО
https://001.com.ua/post-knopochnyy-odnomestnyy-stop-xal-b112-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/posts/asko-ukrem-knopochnyy-post-xal-b112-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/gabaritnye-razmery-knopochnyh-postov-asko-ukrem-xal-b-1-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/scheme-knopochnyy-post-asko-ukrem-xal-b112-114-116-164h29-photo.jpg,"Пост кнопочный одноместный «СТОП» XAL-B112, АСКО-УКРЕМ",Посты управления кнопочные,АСКО-УКРЕМ,A0140020002,A0140020002,instock,1,12,"109,53","Пост кнопочный одноместный «СТОП» XAL-B112, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначен для управления электротехническими устройствами.</p><p>Материал изготовления - ПВХ, не поддерживающий горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Соответствие стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr></tbody></table> ","Пост кнопковий одномісний «СТОП» XAL-B112, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначений для керування електротехнічними пристроями.</p><p>Матеріал виготовлення - ПВХ, що не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Відповідність стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr></tbody></table> ",Русский ~ Стоп,Русский ~ Нет,Русский ~ 1НЗ
https://001.com.ua/post-knopochnyy-odnomestnyy-stop-xal-b114-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/posts/asko-ukrem-knopochnyy-post-xal-b114-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/gabaritnye-razmery-knopochnyh-postov-asko-ukrem-xal-b-1-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/scheme-knopochnyy-post-asko-ukrem-xal-b112-114-116-164h29-photo.jpg,"Пост кнопочный одноместный «СТОП» XAL-B114, АСКО-УКРЕМ",Посты управления кнопочные,АСКО-УКРЕМ,A0140020003,A0140020003,instock,1,12,"109,53","Пост кнопочный одноместный «СТОП» XAL-B114, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначен для управления электротехническими устройствами.</p><p>Материал изготовления - ПВХ, не поддерживающий горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Соответствие стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr></tbody></table> ","Пост кнопковий одномісний «СТОП» XAL-B114, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначений для керування електротехнічними пристроями.</p><p>Матеріал виготовлення - ПВХ, що не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Відповідність стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr></tbody></table> ",Русский ~ Стоп,Русский ~ Нет,Русский ~ 1НЗ
https://001.com.ua/post-knopochnyy-odnomestnyy-stop-gribok-xal-b164n29-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/posts/asko-ukrem-knopochnyy-post-xal-b164h29-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/gabaritnye-razmery-knopochnyh-postov-asko-ukrem-xal-b-1-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/scheme-knopochnyy-post-asko-ukrem-xal-b112-114-116-164h29-photo.jpg,"Пост кнопочный одноместный «СТОП» грибок XAL-B164Н29, АСКО-УКРЕМ",Посты управления кнопочные,АСКО-УКРЕМ,A0140020004,A0140020004,instock,1,12,"129,06","Пост кнопочный одноместный «СТОП» грибок XAL-B164Н29, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначен для управления электротехническими устройствами.</p><p>Материал изготовления - ПВХ, не поддерживающий горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Соответствие стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr></tbody></table> ","Пост кнопковий одномісний «СТОП» грибок XAL-B164Н29, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначений для керування електротехнічними пристроями.</p><p>Матеріал виготовлення - ПВХ, що не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Відповідність стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr></tbody></table> ",Русский ~ Стоп,Русский ~ Нет,Русский ~ 1НЗ
https://001.com.ua/post-knopochnyy-odnomestnyy-pereklyuchatel-na-2-polozheniya-o-i-xal-b132n29-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/posts/asko-ukrem-knopochnyy-post-xal-b132h29-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/gabaritnye-razmery-knopochnyh-postov-asko-ukrem-xal-b-1-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/scheme-knopochnyy-post-asko-ukrem-xal-b132h29-photo.jpg,"Пост кнопочный одноместный переключатель на 2 положения (O-I) XAL-B132Н29, АСКО-УКРЕМ",Посты управления кнопочные,АСКО-УКРЕМ,A0140020012,A0140020012,instock,1,12,"126,15","Пост кнопочный одноместный переключатель на 2 положения (O-I) XAL-B132Н29, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначен для управления электротехническими устройствами.</p><p>Материал изготовления - ПВХ, не поддерживающий горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Соответствие стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr></tbody></table> ","Пост кнопковий одномісний перемикач на 2 положення (O-I) XAL-B132Н29, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначений для керування електротехнічними пристроями.</p><p>Матеріал виготовлення - ПВХ, що не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Відповідність стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr></tbody></table> ",Русский ~ O-I,Русский ~ Нет,Русский ~ 1НО
https://001.com.ua/post-knopochnyy-odnomestnyy-stop-gribok-s-fiksatsiey-vozvrat-klyuchom-xal-j184-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/posts/asko-ukrem-knopochnyy-post-xal-j184-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/gabaritnye-razmery-knopochnyh-postov-asko-ukrem-xal-b-1-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/scheme-knopochnyy-post-asko-ukrem-xal-j184-188-photo.jpg,"Пост кнопочный одноместный «СТОП» грибок с фиксацией (возврат ключом) XAL-J184, АСКО-УКРЕМ",Посты управления кнопочные,АСКО-УКРЕМ,A0140020043,A0140020043,instock,1,12,"153,09","Пост кнопочный одноместный «СТОП» грибок с фиксацией (возврат ключом) XAL-J184, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначен для управления электротехническими устройствами.</p><p>Материал изготовления - ПВХ, не поддерживающий горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Соответствие стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr></tbody></table> ","Пост кнопковий одномісний «СТОП» грибок з фіксацією (повернення ключем) XAL-J184, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначений для керування електротехнічними пристроями.</p><p>Матеріал виготовлення - ПВХ, що не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Відповідність стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr></tbody></table> ",Русский ~ Аварийный стоп,Русский ~ Нет,Русский ~ 1НЗ
https://001.com.ua/post-knopochnyy-dvuhmestnyy-pusk-stop-xal-b211n29-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/posts/asko-ukrem-knopochnyy-post-xal-b211h29-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/gabaritnye-razmery-knopochnyh-postov-asko-ukrem-xal-b-2-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/scheme-knopochnyy-post-asko-ukrem-xal-b211-213-215-photo.jpg,"Пост кнопочный двухместный «ПУСК-СТОП» XAL-B211Н29, АСКО-УКРЕМ",Посты управления кнопочные,АСКО-УКРЕМ,A0140020005,A0140020005,instock,1,12,"174,53","Пост кнопочный двухместный «ПУСК-СТОП» XAL-B211Н29, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначен для управления электротехническими устройствами.</p><p>Материал изготовления - ПВХ, не поддерживающий горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Соответствие стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr></tbody></table> ","Пост кнопковий двомісний «ПУСК-СТОП» XAL-B211Н29, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначений для керування електротехнічними пристроями.</p><p>Матеріал виготовлення - ПВХ, що не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Відповідність стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr></tbody></table> ",Русский ~ Пуск-стоп,Русский ~ Нет,Русский ~ 1НО+1НЗ
https://001.com.ua/post-knopochnyy-trehmestnyy-pusk-stop-signalnaya-lampa-xal-b371h29-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/posts/asko-ukrem-knopochnyy-post-xal-b371h29-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/gabaritnye-razmery-knopochnyh-postov-asko-ukrem-xal-b-3-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/scheme-knopochnyy-post-asko-ukrem-xal-b363-366-371-373-376-photo.jpg,"Пост кнопочный трехместный «ПУСК-СТОП-Сигнальная лампа» XAL-B371H29, АСКО-УКРЕМ",Посты управления кнопочные,АСКО-УКРЕМ,A0140020018,A0140020018,instock,1,12,"245,56","Пост кнопочный трехместный «ПУСК-СТОП-Сигнальная лампа» XAL-B371H29, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначен для управления электротехническими устройствами.</p><p>Материал изготовления - ПВХ, не поддерживающий горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Соответствие стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr></tbody></table> ","Пост кнопковий тримісний «ПУСК-СТОП-Сигнальна лампа» XAL-B371H29, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначений для керування електротехнічними пристроями.</p><p>Матеріал виготовлення - ПВХ, що не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Відповідність стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr></tbody></table> ",Русский ~ Пуск-стоп,Русский ~ Есть,Русский ~ 1НО+1НЗ
https://001.com.ua/post-knopochnyy-trehmestnyy-pusk-stop-signalnaya-lampa-xal-b373-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/posts/asko-ukrem-knopochnyy-post-xal-b373-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/gabaritnye-razmery-knopochnyh-postov-asko-ukrem-xal-b-3-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/scheme-knopochnyy-post-asko-ukrem-xal-b363-366-371-373-376-photo.jpg,"Пост кнопочный трехместный «ПУСК-СТОП-Сигнальная лампа» XAL-B373, АСКО-УКРЕМ",Посты управления кнопочные,АСКО-УКРЕМ,A0140020009,A0140020009,instock,1,12,"248,08","Пост кнопочный трехместный «ПУСК-СТОП-Сигнальная лампа» XAL-B373, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначен для управления электротехническими устройствами.</p><p>Материал изготовления - ПВХ, не поддерживающий горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Соответствие стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr></tbody></table> ","Пост кнопковий тримісний «ПУСК-СТОП-Сигнальна лампа» XAL-B373, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначений для керування електротехнічними пристроями.</p><p>Матеріал виготовлення - ПВХ, що не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Відповідність стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr></tbody></table> ",Русский ~ Пуск-стоп,Русский ~ Есть,Русский ~ 1НО+1НЗ
https://001.com.ua/post-knopochnyy-trehmestnyy-pusk-stop-signalnaya-lampa-xal-b376-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/posts/asko-ukrem-knopochnyy-post-xal-b376-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/gabaritnye-razmery-knopochnyh-postov-asko-ukrem-xal-b-3-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/scheme-knopochnyy-post-asko-ukrem-xal-b363-366-371-373-376-photo.jpg,"Пост кнопочный трехместный «ПУСК-СТОП-Сигнальная лампа» XAL-B376, АСКО-УКРЕМ",Посты управления кнопочные,АСКО-УКРЕМ,A0140020019,A0140020019,instock,1,12,"250,23","Пост кнопочный трехместный «ПУСК-СТОП-Сигнальная лампа» XAL-B376, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначен для управления электротехническими устройствами.</p><p>Материал изготовления - ПВХ, не поддерживающий горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Соответствие стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr></tbody></table> ","Пост кнопковий тримісний «ПУСК-СТОП-Сигнальна лампа» XAL-B376, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначений для керування електротехнічними пристроями.</p><p>Матеріал виготовлення - ПВХ, що не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Відповідність стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr></tbody></table> ",Русский ~ Пуск-стоп,Русский ~ Есть,Русский ~ 1НО+1НЗ
https://001.com.ua/post-knopochnyy-trehmestnyy-vlevo-stop-vpravo-xal-b334-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/posts/asko-ukrem-knopochnyy-post-xal-b334-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/gabaritnye-razmery-knopochnyh-postov-asko-ukrem-xal-b-3-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/scheme-knopochnyy-post-asko-ukrem-xal-b324-334-photo.jpg,"Пост кнопочный трехместный «ВЛЕВО-СТОП-ВПРАВО» XAL-B334, АСКО-УКРЕМ",Посты управления кнопочные,АСКО-УКРЕМ,A0140020047,A0140020047,instock,1,12,"245,56","Пост кнопочный трехместный «ВЛЕВО-СТОП-ВПРАВО» XAL-B334, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначен для управления электротехническими устройствами.</p><p>Материал изготовления - ПВХ, не поддерживающий горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Соответствие стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr></tbody></table> ","Пост кнопковий тримісний «ЛІВОРУЧ-СТОП-ПРАВОРУЧ» XAL-B334, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначений для керування електротехнічними пристроями.</p><p>Матеріал виготовлення - ПВХ, що не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Відповідність стандартам</td><td>ДСТУ IEC 60947-5-1</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr></tbody></table> ",Русский ~ Влево-стоп-вправо,Русский ~ Нет,Русский ~ 2НО+1НЗ
https://001.com.ua/post-knopochnyy-odnomestnyy-pusk-xal-d101h29-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/posts/asko-ukrem-knopochnyy-post-xal-d101h29-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/gabaritnye-razmery-knopochnyh-postov-asko-ukrem-xal-d-1-photo.jpg ;; https://001.com.ua/media/photos/asko/posts/scheme-knopochnyy-post-asko-ukrem-xal-d102-103-101h29-photo.jpg,"Пост кнопочный одноместный «ПУСК» XAL-D101H29, АСКО-УКРЕМ",Посты управления кнопочные,АСКО-УКРЕМ,A0140020050,A0140020050,instock,1,12,"118,70","Пост кнопочный одноместный «ПУСК» XAL-D101H29, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Посты управления серии XAL-D предназначены для управления электротехническими устройствами.</p><p>Материал корпуса - ПВХ, не поддерживающий горение.</p><p>Соответствуют ДСТУ IEC 60947-5-1.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальный ток Imax, А<br/>AC 380/220/110/48В<br/>DC 110/48/24В</td><td><br/>1/2,5/4/6<br/>0,6/1,3/2,5</td></tr><tr><td>Термический ток Ith, А</td><td>10</td></tr><tr><td>Категория применения</td><td>AC-15, DC-13</td></tr><tr><td>Износостойкость, циклов<br/>механическая<br/>электрическая</td><td><br/>10<sup>5</sup><br/>5×10<sup>4</sup></td></tr><tr><td>Количество переключений за минуту<br/>кнопочный привод<br/>поворотный привод</td><td><br/>не более 50<br/>не более 5</td></tr><tr><td>Степень защиты</td><td>IP54</td></tr><tr><td>Диапазон рабочих температур, °C</td><td>-10 ... +60</td></tr></tbody></table> ","Пост кнопковий одномісний «ПУСК» XAL-D101H29, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Пости керування серії XAL-D призначені для керування електротехнічними пристроями.</p><p>Матеріал корпусу - ПВХ, що не підтримує горіння.</p><p>Відповідають ДСТУ IEC 60947-5-1.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний струм Imax, А <br/>AC 380/220/110/48В <br/>DC 110/48/24В</td><td><br/>1/2,5/4/6 <br/>0,6/1,3/2,5</td></tr><tr><td>Термічний струм Ith, А</td><td>10</td></tr><tr><td>Категорія застосування</td><td>AC-15, DC-13</td></tr><tr><td>Зносостійкість, циклів <br/>механічна <br/>електрична</td><td><br/>10<sup>5</sup><br/>5×10<sup>4</sup></td></tr><tr><td>Кількість перемикань за хвилину <br/>кнопковий привід <br/>поворотний привід</td><td><br/>не більше 50 <br/>не більше 5</td></tr><tr><td>Ступінь захисту</td><td>IP54</td></tr><tr><td>Діапазон робочих температур, °C</td><td>-10 ... +60</td></tr></tbody></table> ",Русский ~ Пуск,Русский ~ Нет,Русский ~ 1НО
