URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип кабеля,Сечение кабеля,Кол-во проводников,Материал проводников,Тип проводника
https://001.com.ua/kabel-silovoy-vvgngd-4x6-mm2-s-mednymi-zhilami-gost-zztsm,new,,,https://001.com.ua/media/photos/other/cabel/vvg/kabel-silovoy-mednyy-vvg-4-6-photo.jpg,"Кабель силовой ВВГнгд 4×6 мм² с медными жилами (ГОСТ), ЗЗЦМ",Кабель электрический,ЗЗЦМ,115085,115085,instock,1,12,"169,60","Кабель силовой ВВГнгд 4×6 мм² с медными жилами (ГОСТ), ЗЗЦМ","<h2>Описание товара</h2><p>Кабели предназначены для передачи и распределения электрической энергии в стационарных установках на переменное напряжение 0,6/1 кВ частотой 50 Гц.</p><p>Кабели предназначены для прокладки в сухих и влажных производственных помещениях, на эстакадах, в блоках, а также для прокладки на открытом воздухе.</p><h3>Особенности конструкции</h3><ul><li>Токопроводящая медная жила, однопроволочная круглая или многопроволочная круглая, 1 или 2 класса гибкости.</li><li>Изоляция – ПВХ пластикат. У кабелей с индексом «нгд», «нг-нд» - изоляция из композиции пониженной пожароопасности.</li><li>Маркировка изоляции жил цветовая (сплошная или полосовая) или цифровая.</li><li>Оболочка – ПВХ пластикат, в кабелях с индексом «нг» оболочка из пластиката не распространяющего горение, у кабелей с индексом «нгд», «нг-нд» - из композиции пониженной пожароопасности.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка кабеля</td><td>ВВГнгд</td></tr><tr><td>Сечение, мм²</td><td>4×6</td></tr></tbody></table>","Кабель силовий ВВГнгд 4×6 мм² з мідними жилами (ГОСТ), ЗЗКМ","<h2>Опис товару</h2><p>Кабелі призначені для передачі і розподілення електричної енергії в стаціонарних установках на змінну напругу 0,6/1 кВ частотою 50 Гц.</p><p>Кабелі призначені для прокладки в сухих і вологих виробничих приміщеннях, на естакадах, в блоках, а також для прокладки на відкритому повітрі.</p><h3>Особливості конструкції</h3><ul><li>Струмопровідна мідна жила, однодротова кругла або багатодротова кругла, 1 або 2 класу гнучкості.</li><li>Ізоляція - ПВХ пластикат. У кабелів з індексом «нгд», «нг-нд» - ізоляція з композиції зниженої пожежонебезпеки.</li><li>Маркування ізоляції жил колірна (суцільна або смугова) або цифрова.</li><li>Оболонка - ПВХ пластикат, в кабелях з індексом «нг» оболонка з пластикату, що не розповсюджує горіння, у кабелів з ​​індексом «нгд», «нг-нд» - з композиції зниженої пожежонебезпеки.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка кабелю</td><td>ВВГнгд</td></tr><tr><td>Перетин, мм²</td><td>4×6</td></tr></tbody></table>",Русский ~ Ввгнгд,Русский ~ 6,Русский ~ 4,Русский ~ CU - медь,Русский ~ Многожильный
https://001.com.ua/kabel-silovoy-vvgngd-3x4-mm2-s-mednymi-zhilami-gost-zztsm,new,,,https://001.com.ua/media/photos/other/cabel/vvg/kabel-silovoy-mednyy-vvg-3-4-photo.jpg,"Кабель силовой ВВГнгд 3×4 мм² с медными жилами (ГОСТ), ЗЗЦМ",Кабель электрический,ЗЗЦМ,82167,82167,instock,1,12,"87,31","Кабель силовой ВВГнгд 3×4 мм² с медными жилами (ГОСТ), ЗЗЦМ","<h2>Описание товара</h2><p>Кабели предназначены для передачи и распределения электрической энергии в стационарных установках на переменное напряжение 0,6/1 кВ частотой 50 Гц.</p><p>Кабели предназначены для прокладки в сухих и влажных производственных помещениях, на эстакадах, в блоках, а также для прокладки на открытом воздухе.</p><h3>Особенности конструкции</h3><ul><li>Токопроводящая медная жила, однопроволочная круглая или многопроволочная круглая, 1 или 2 класса гибкости.</li><li>Изоляция – ПВХ пластикат. У кабелей с индексом «нгд», «нг-нд» - изоляция из композиции пониженной пожароопасности.</li><li>Маркировка изоляции жил цветовая (сплошная или полосовая) или цифровая.</li><li>Оболочка – ПВХ пластикат, в кабелях с индексом «нг» оболочка из пластиката не распространяющего горение, у кабелей с индексом «нгд», «нг-нд» - из композиции пониженной пожароопасности.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка кабеля</td><td>ВВГнгд</td></tr><tr><td>Сечение, мм²</td><td>3×4</td></tr></tbody></table>","Кабель силовий ВВГнгд 3×4 мм² з мідними жилами (ГОСТ), ЗЗКМ","<h2>Опис товару</h2><p>Кабелі призначені для передачі і розподілення електричної енергії в стаціонарних установках на змінну напругу 0,6/1 кВ частотою 50 Гц.</p><p>Кабелі призначені для прокладки в сухих і вологих виробничих приміщеннях, на естакадах, в блоках, а також для прокладки на відкритому повітрі.</p><h3>Особливості конструкції</h3><ul><li>Струмопровідна мідна жила, однодротова кругла або багатодротова кругла, 1 або 2 класу гнучкості.</li><li>Ізоляція - ПВХ пластикат. У кабелів з індексом «нгд», «нг-нд» - ізоляція з композиції зниженої пожежонебезпеки.</li><li>Маркування ізоляції жил колірна (суцільна або смугова) або цифрова.</li><li>Оболонка - ПВХ пластикат, в кабелях з індексом «нг» оболонка з пластикату, що не розповсюджує горіння, у кабелів з ​​індексом «нгд», «нг-нд» - з композиції зниженої пожежонебезпеки.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка кабелю</td><td>ВВГнгд</td></tr><tr><td>Перетин, мм²</td><td>3×4</td></tr></tbody></table>",Русский ~ Ввгнгд,Русский ~ 4,Русский ~ 3,Русский ~ CU - медь,Русский ~ Многожильный
https://001.com.ua/kabel-silovoy-vvg-3x2-5-mm2-s-mednymi-zhilami-gost-zztsm,new,,,https://001.com.ua/media/photos/other/cabel/vvg/kabel-silovoy-mednyy-vvg-3-2-5-photo.jpg,"Кабель силовой ВВГ 3×2,5 мм² с медными жилами (ГОСТ), ЗЗЦМ",Кабель электрический,ЗЗЦМ,702982.000000,702982.000000,instock,1,12,"53,86","Кабель силовой ВВГ 3×2,5 мм² с медными жилами (ГОСТ), ЗЗЦМ","<h2>Описание товара</h2><p>Кабели предназначены для передачи и распределения электрической энергии в стационарных установках на переменное напряжение 0,6/1 кВ частотой 50 Гц.</p><p>Кабели предназначены для прокладки в сухих и влажных производственных помещениях, на эстакадах, в блоках, а также для прокладки на открытом воздухе.</p><h3>Особенности конструкции</h3><ul><li>Токопроводящая медная жила, однопроволочная круглая или многопроволочная круглая, 1 или 2 класса гибкости.</li><li>Изоляция – ПВХ пластикат. У кабелей с индексом «нгд», «нг-нд» - изоляция из композиции пониженной пожароопасности.</li><li>Маркировка изоляции жил цветовая (сплошная или полосовая) или цифровая.</li><li>Оболочка – ПВХ пластикат, в кабелях с индексом «нг» оболочка из пластиката не распространяющего горение, у кабелей с индексом «нгд», «нг-нд» - из композиции пониженной пожароопасности.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка кабеля</td><td>ВВГ</td></tr><tr><td>Сечение, мм²</td><td>3×2,5</td></tr></tbody></table>","Кабель силовий ВВГ 3×2,5 мм² з мідними жилами (ГОСТ), ЗЗКМ","<h2>Опис товару</h2><p>Кабелі призначені для передачі і розподілення електричної енергії в стаціонарних установках на змінну напругу 0,6/1 кВ частотою 50 Гц.</p><p>Кабелі призначені для прокладки в сухих і вологих виробничих приміщеннях, на естакадах, в блоках, а також для прокладки на відкритому повітрі.</p><h3>Особливості конструкції</h3><ul><li>Струмопровідна мідна жила, однодротова кругла або багатодротова кругла, 1 або 2 класу гнучкості.</li><li>Ізоляція - ПВХ пластикат. У кабелів з індексом «нгд», «нг-нд» - ізоляція з композиції зниженої пожежонебезпеки.</li><li>Маркування ізоляції жил колірна (суцільна або смугова) або цифрова.</li><li>Оболонка - ПВХ пластикат, в кабелях з індексом «нг» оболонка з пластикату, що не розповсюджує горіння, у кабелів з ​​індексом «нгд», «нг-нд» - з композиції зниженої пожежонебезпеки.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка кабелю</td><td>ВВГ</td></tr><tr><td>Перетин, мм²</td><td>3×2,5</td></tr></tbody></table>",Русский ~ Ввг,"Русский ~ 2,5",Русский ~ 3,Русский ~ CU - медь,Русский ~ Многожильный
https://001.com.ua/kabel-silovoy-vvgng-3x1-5-mm2-s-mednymi-zhilami-gost-zztsm,new,,,https://001.com.ua/media/photos/other/cabel/vvg/kabel-silovoy-mednyy-vvg-3-1-5-photo.jpg,"Кабель силовой ВВГнг 3×1,5 мм² с медными жилами (ГОСТ), ЗЗЦМ",Кабель электрический,ЗЗЦМ,706109.000000,706109.000000,instock,1,12,"35,06","Кабель силовой ВВГнг 3×1,5 мм² с медными жилами (ГОСТ), ЗЗЦМ","<h2>Описание товара</h2><p>Кабели предназначены для передачи и распределения электрической энергии в стационарных установках на переменное напряжение 0,6/1 кВ частотой 50 Гц.</p><p>Кабели предназначены для прокладки в сухих и влажных производственных помещениях, на эстакадах, в блоках, а также для прокладки на открытом воздухе.</p><h3>Особенности конструкции</h3><ul><li>Токопроводящая медная жила, однопроволочная круглая или многопроволочная круглая, 1 или 2 класса гибкости.</li><li>Изоляция – ПВХ пластикат. У кабелей с индексом «нгд», «нг-нд» - изоляция из композиции пониженной пожароопасности.</li><li>Маркировка изоляции жил цветовая (сплошная или полосовая) или цифровая.</li><li>Оболочка – ПВХ пластикат, в кабелях с индексом «нг» оболочка из пластиката не распространяющего горение, у кабелей с индексом «нгд», «нг-нд» - из композиции пониженной пожароопасности.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка кабеля</td><td>ВВГнг</td></tr><tr><td>Сечение, мм²</td><td>3×1,5</td></tr></tbody></table>","Кабель силовий ВВГнг 3×1,5 мм² з мідними жилами (ГОСТ), ЗЗКМ","<h2>Опис товару</h2><p>Кабелі призначені для передачі і розподілення електричної енергії в стаціонарних установках на змінну напругу 0,6/1 кВ частотою 50 Гц.</p><p>Кабелі призначені для прокладки в сухих і вологих виробничих приміщеннях, на естакадах, в блоках, а також для прокладки на відкритому повітрі.</p><h3>Особливості конструкції</h3><ul><li>Струмопровідна мідна жила, однодротова кругла або багатодротова кругла, 1 або 2 класу гнучкості.</li><li>Ізоляція - ПВХ пластикат. У кабелів з індексом «нгд», «нг-нд» - ізоляція з композиції зниженої пожежонебезпеки.</li><li>Маркування ізоляції жил колірна (суцільна або смугова) або цифрова.</li><li>Оболонка - ПВХ пластикат, в кабелях з індексом «нг» оболонка з пластикату, що не розповсюджує горіння, у кабелів з ​​індексом «нгд», «нг-нд» - з композиції зниженої пожежонебезпеки.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка кабелю</td><td>ВВГнг</td></tr><tr><td>Перетин, мм²</td><td>3×1,5</td></tr></tbody></table>",Русский ~ Ввгнг,"Русский ~ 1,5",Русский ~ 3,Русский ~ CU - медь,Русский ~ Многожильный
https://001.com.ua/kabel-silovoy-vvgng-3x2-5-mm2-s-mednymi-zhilami-gost-zztsm,new,,,https://001.com.ua/media/photos/other/cabel/vvg/kabel-silovoy-mednyy-vvg-3-2-5-photo.jpg,"Кабель силовой ВВГнг 3×2,5 мм² с медными жилами (ГОСТ), ЗЗЦМ",Кабель электрический,ЗЗЦМ,706105.000000,706105.000000,instock,1,12,"54,28","Кабель силовой ВВГнг 3×2,5 мм² с медными жилами (ГОСТ), ЗЗЦМ","<h2>Описание товара</h2><p>Кабели предназначены для передачи и распределения электрической энергии в стационарных установках на переменное напряжение 0,6/1 кВ частотой 50 Гц.</p><p>Кабели предназначены для прокладки в сухих и влажных производственных помещениях, на эстакадах, в блоках, а также для прокладки на открытом воздухе.</p><h3>Особенности конструкции</h3><ul><li>Токопроводящая медная жила, однопроволочная круглая или многопроволочная круглая, 1 или 2 класса гибкости.</li><li>Изоляция – ПВХ пластикат. У кабелей с индексом «нгд», «нг-нд» - изоляция из композиции пониженной пожароопасности.</li><li>Маркировка изоляции жил цветовая (сплошная или полосовая) или цифровая.</li><li>Оболочка – ПВХ пластикат, в кабелях с индексом «нг» оболочка из пластиката не распространяющего горение, у кабелей с индексом «нгд», «нг-нд» - из композиции пониженной пожароопасности.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка кабеля</td><td>ВВГнг</td></tr><tr><td>Сечение, мм²</td><td>3×2,5</td></tr></tbody></table>","Кабель силовий ВВГнг 3×2,5 мм² з мідними жилами (ГОСТ), ЗЗКМ","<h2>Опис товару</h2><p>Кабелі призначені для передачі і розподілення електричної енергії в стаціонарних установках на змінну напругу 0,6/1 кВ частотою 50 Гц.</p><p>Кабелі призначені для прокладки в сухих і вологих виробничих приміщеннях, на естакадах, в блоках, а також для прокладки на відкритому повітрі.</p><h3>Особливості конструкції</h3><ul><li>Струмопровідна мідна жила, однодротова кругла або багатодротова кругла, 1 або 2 класу гнучкості.</li><li>Ізоляція - ПВХ пластикат. У кабелів з індексом «нгд», «нг-нд» - ізоляція з композиції зниженої пожежонебезпеки.</li><li>Маркування ізоляції жил колірна (суцільна або смугова) або цифрова.</li><li>Оболонка - ПВХ пластикат, в кабелях з індексом «нг» оболонка з пластикату, що не розповсюджує горіння, у кабелів з ​​індексом «нгд», «нг-нд» - з композиції зниженої пожежонебезпеки.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка кабелю</td><td>ВВГнг</td></tr><tr><td>Перетин, мм²</td><td>3×2,5</td></tr></tbody></table>",Русский ~ Ввгнг,"Русский ~ 2,5",Русский ~ 3,Русский ~ CU - медь,Русский ~ Многожильный
https://001.com.ua/kabel-silovoy-vvgngd-4x1-5-mm2-s-mednymi-zhilami-gost-zztsm,new,,,https://001.com.ua/media/photos/other/cabel/vvg/kabel-silovoy-mednyy-vvg-4-1-5-photo.jpg,"Кабель силовой ВВГнгд 4×1,5 мм² с медными жилами (ГОСТ), ЗЗЦМ",Кабель электрический,ЗЗЦМ,81877,81877,instock,1,12,"45,63","Кабель силовой ВВГнгд 4×1,5 мм² с медными жилами (ГОСТ), ЗЗЦМ","<h2>Описание товара</h2><p>Кабели предназначены для передачи и распределения электрической энергии в стационарных установках на переменное напряжение 0,6/1 кВ частотой 50 Гц.</p><p>Кабели предназначены для прокладки в сухих и влажных производственных помещениях, на эстакадах, в блоках, а также для прокладки на открытом воздухе.</p><h3>Особенности конструкции</h3><ul><li>Токопроводящая медная жила, однопроволочная круглая или многопроволочная круглая, 1 или 2 класса гибкости.</li><li>Изоляция – ПВХ пластикат. У кабелей с индексом «нгд», «нг-нд» - изоляция из композиции пониженной пожароопасности.</li><li>Маркировка изоляции жил цветовая (сплошная или полосовая) или цифровая.</li><li>Оболочка – ПВХ пластикат, в кабелях с индексом «нг» оболочка из пластиката не распространяющего горение, у кабелей с индексом «нгд», «нг-нд» - из композиции пониженной пожароопасности.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка кабеля</td><td>ВВГнгд</td></tr><tr><td>Сечение, мм²</td><td>4×1,5</td></tr></tbody></table>","Кабель силовий ВВГнгд 4×1,5 мм² з мідними жилами (ГОСТ), ЗЗКМ","<h2>Опис товару</h2><p>Кабелі призначені для передачі і розподілення електричної енергії в стаціонарних установках на змінну напругу 0,6/1 кВ частотою 50 Гц.</p><p>Кабелі призначені для прокладки в сухих і вологих виробничих приміщеннях, на естакадах, в блоках, а також для прокладки на відкритому повітрі.</p><h3>Особливості конструкції</h3><ul><li>Струмопровідна мідна жила, однодротова кругла або багатодротова кругла, 1 або 2 класу гнучкості.</li><li>Ізоляція - ПВХ пластикат. У кабелів з індексом «нгд», «нг-нд» - ізоляція з композиції зниженої пожежонебезпеки.</li><li>Маркування ізоляції жил колірна (суцільна або смугова) або цифрова.</li><li>Оболонка - ПВХ пластикат, в кабелях з індексом «нг» оболонка з пластикату, що не розповсюджує горіння, у кабелів з ​​індексом «нгд», «нг-нд» - з композиції зниженої пожежонебезпеки.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка кабелю</td><td>ВВГнгд</td></tr><tr><td>Перетин, мм²</td><td>4×1,5</td></tr></tbody></table>",Русский ~ Ввгнгд,"Русский ~ 1,5",Русский ~ 4,Русский ~ CU - медь,Русский ~ Многожильный
https://001.com.ua/kabel-silovoy-vvgngd-4x4-mm2-s-mednymi-zhilami-gost-zztsm,new,,,https://001.com.ua/media/photos/other/cabel/vvg/kabel-silovoy-mednyy-vvg-4-4-photo.jpg,"Кабель силовой ВВГнгд 4×4 мм² с медными жилами (ГОСТ), ЗЗЦМ",Кабель электрический,ЗЗЦМ,115084,115084,instock,1,12,"114,73","Кабель силовой ВВГнгд 4×4 мм² с медными жилами (ГОСТ), ЗЗЦМ","<h2>Описание товара</h2><p>Кабели предназначены для передачи и распределения электрической энергии в стационарных установках на переменное напряжение 0,6/1 кВ частотой 50 Гц.</p><p>Кабели предназначены для прокладки в сухих и влажных производственных помещениях, на эстакадах, в блоках, а также для прокладки на открытом воздухе.</p><h3>Особенности конструкции</h3><ul><li>Токопроводящая медная жила, однопроволочная круглая или многопроволочная круглая, 1 или 2 класса гибкости.</li><li>Изоляция – ПВХ пластикат. У кабелей с индексом «нгд», «нг-нд» - изоляция из композиции пониженной пожароопасности.</li><li>Маркировка изоляции жил цветовая (сплошная или полосовая) или цифровая.</li><li>Оболочка – ПВХ пластикат, в кабелях с индексом «нг» оболочка из пластиката не распространяющего горение, у кабелей с индексом «нгд», «нг-нд» - из композиции пониженной пожароопасности.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка кабеля</td><td>ВВГнгд</td></tr><tr><td>Сечение, мм²</td><td>4×4</td></tr></tbody></table>","Кабель силовий ВВГнгд 4×4 мм² з мідними жилами (ГОСТ), ЗЗКМ","<h2>Опис товару</h2><p>Кабелі призначені для передачі і розподілення електричної енергії в стаціонарних установках на змінну напругу 0,6/1 кВ частотою 50 Гц.</p><p>Кабелі призначені для прокладки в сухих і вологих виробничих приміщеннях, на естакадах, в блоках, а також для прокладки на відкритому повітрі.</p><h3>Особливості конструкції</h3><ul><li>Струмопровідна мідна жила, однодротова кругла або багатодротова кругла, 1 або 2 класу гнучкості.</li><li>Ізоляція - ПВХ пластикат. У кабелів з індексом «нгд», «нг-нд» - ізоляція з композиції зниженої пожежонебезпеки.</li><li>Маркування ізоляції жил колірна (суцільна або смугова) або цифрова.</li><li>Оболонка - ПВХ пластикат, в кабелях з індексом «нг» оболонка з пластикату, що не розповсюджує горіння, у кабелів з ​​індексом «нгд», «нг-нд» - з композиції зниженої пожежонебезпеки.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка кабелю</td><td>ВВГнгд</td></tr><tr><td>Перетин, мм²</td><td>4×4</td></tr></tbody></table>",Русский ~ Ввгнгд,Русский ~ 4,Русский ~ 4,Русский ~ CU - медь,Русский ~ Многожильный
https://001.com.ua/kabel-silovoy-vvg-p-3x1-5-mm2-s-mednymi-zhilami-gost-zztsm,new,,,https://001.com.ua/media/photos/other/cabel/vvg/kabel-silovoy-mednyy-vvg-p-3-photo.jpg,"Кабель силовой ВВГ-П 3×1,5 мм² с медными жилами (ГОСТ), ЗЗЦМ",Кабель электрический,ЗЗЦМ,81655,81655,instock,1,12,"34,18","Кабель силовой ВВГ-П 3×1,5 мм² с медными жилами (ГОСТ), ЗЗЦМ","<h2>Описание товара</h2><p>Кабели предназначены для передачи и распределения электрической энергии в стационарных установках на переменное напряжение 0,6/1 кВ частотой 50 Гц.</p><p>Кабели предназначены для прокладки в сухих и влажных производственных помещениях, на эстакадах, в блоках, а также для прокладки на открытом воздухе.</p><h3>Особенности конструкции</h3><ul><li>Токопроводящая медная жила, однопроволочная круглая или многопроволочная круглая, 1 или 2 класса гибкости.</li><li>Изоляция – ПВХ пластикат. У кабелей с индексом «нгд», «нг-нд» - изоляция из композиции пониженной пожароопасности.</li><li>Маркировка изоляции жил цветовая (сплошная или полосовая) или цифровая.</li><li>Оболочка – ПВХ пластикат, в кабелях с индексом «нг» оболочка из пластиката не распространяющего горение, у кабелей с индексом «нгд», «нг-нд» - из композиции пониженной пожароопасности.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка кабеля</td><td>ВВГ-П</td></tr><tr><td>Сечение, мм²</td><td>3×1,5</td></tr></tbody></table>","Кабель силовий ВВГ-П 3×1,5 мм² з мідними жилами (ГОСТ), ЗЗКМ","<h2>Опис товару</h2><p>Кабелі призначені для передачі і розподілення електричної енергії в стаціонарних установках на змінну напругу 0,6/1 кВ частотою 50 Гц.</p><p>Кабелі призначені для прокладки в сухих і вологих виробничих приміщеннях, на естакадах, в блоках, а також для прокладки на відкритому повітрі.</p><h3>Особливості конструкції</h3><ul><li>Струмопровідна мідна жила, однодротова кругла або багатодротова кругла, 1 або 2 класу гнучкості.</li><li>Ізоляція - ПВХ пластикат. У кабелів з індексом «нгд», «нг-нд» - ізоляція з композиції зниженої пожежонебезпеки.</li><li>Маркування ізоляції жил колірна (суцільна або смугова) або цифрова.</li><li>Оболонка - ПВХ пластикат, в кабелях з індексом «нг» оболонка з пластикату, що не розповсюджує горіння, у кабелів з ​​індексом «нгд», «нг-нд» - з композиції зниженої пожежонебезпеки.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка кабелю</td><td>ВВГ-П</td></tr><tr><td>Перетин, мм²</td><td>3×1,5</td></tr></tbody></table>",Русский ~ Ввг-п,"Русский ~ 1,5",Русский ~ 3,Русский ~ CU - медь,Русский ~ Многожильный
https://001.com.ua/kabel-silovoy-vvg-p-3x2-5-mm2-s-mednymi-zhilami-gost-zztsm,new,,,https://001.com.ua/media/photos/other/cabel/vvg/kabel-silovoy-mednyy-vvg-p-3-photo.jpg,"Кабель силовой ВВГ-П 3×2,5 мм² с медными жилами (ГОСТ), ЗЗЦМ",Кабель электрический,ЗЗЦМ,81656,81656,instock,1,12,"53,55","Кабель силовой ВВГ-П 3×2,5 мм² с медными жилами (ГОСТ), ЗЗЦМ","<h2>Описание товара</h2><p>Кабели предназначены для передачи и распределения электрической энергии в стационарных установках на переменное напряжение 0,6/1 кВ частотой 50 Гц.</p><p>Кабели предназначены для прокладки в сухих и влажных производственных помещениях, на эстакадах, в блоках, а также для прокладки на открытом воздухе.</p><h3>Особенности конструкции</h3><ul><li>Токопроводящая медная жила, однопроволочная круглая или многопроволочная круглая, 1 или 2 класса гибкости.</li><li>Изоляция – ПВХ пластикат. У кабелей с индексом «нгд», «нг-нд» - изоляция из композиции пониженной пожароопасности.</li><li>Маркировка изоляции жил цветовая (сплошная или полосовая) или цифровая.</li><li>Оболочка – ПВХ пластикат, в кабелях с индексом «нг» оболочка из пластиката не распространяющего горение, у кабелей с индексом «нгд», «нг-нд» - из композиции пониженной пожароопасности.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка кабеля</td><td>ВВГ-П</td></tr><tr><td>Сечение, мм²</td><td>3×2,5</td></tr></tbody></table>","Кабель силовий ВВГ-П 3×2,5 мм² з мідними жилами (ГОСТ), ЗЗКМ","<h2>Опис товару</h2><p>Кабелі призначені для передачі і розподілення електричної енергії в стаціонарних установках на змінну напругу 0,6/1 кВ частотою 50 Гц.</p><p>Кабелі призначені для прокладки в сухих і вологих виробничих приміщеннях, на естакадах, в блоках, а також для прокладки на відкритому повітрі.</p><h3>Особливості конструкції</h3><ul><li>Струмопровідна мідна жила, однодротова кругла або багатодротова кругла, 1 або 2 класу гнучкості.</li><li>Ізоляція - ПВХ пластикат. У кабелів з індексом «нгд», «нг-нд» - ізоляція з композиції зниженої пожежонебезпеки.</li><li>Маркування ізоляції жил колірна (суцільна або смугова) або цифрова.</li><li>Оболонка - ПВХ пластикат, в кабелях з індексом «нг» оболонка з пластикату, що не розповсюджує горіння, у кабелів з ​​індексом «нгд», «нг-нд» - з композиції зниженої пожежонебезпеки.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка кабелю</td><td>ВВГ-П</td></tr><tr><td>Перетин, мм²</td><td>3×2,5</td></tr></tbody></table>",Русский ~ Ввг-п,"Русский ~ 2,5",Русский ~ 3,Русский ~ CU - медь,Русский ~ Многожильный
https://001.com.ua/kabel-silovoy-vvg-png-2x2-5-mm2-s-mednymi-zhilami-gost-zztsm,new,,,https://001.com.ua/media/photos/other/cabel/vvg/kabel-silovoy-mednyy-vvg-p-2-photo.jpg,"Кабель силовой ВВГ-Пнг 2×2,5 мм² с медными жилами (ГОСТ), ЗЗЦМ",Кабель электрический,ЗЗЦМ,82620,82620,instock,1,12,"36,07","Кабель силовой ВВГ-Пнг 2×2,5 мм² с медными жилами (ГОСТ), ЗЗЦМ","<h2>Описание товара</h2><p>Кабели предназначены для передачи и распределения электрической энергии в стационарных установках на переменное напряжение 0,6/1 кВ частотой 50 Гц.</p><p>Кабели предназначены для прокладки в сухих и влажных производственных помещениях, на эстакадах, в блоках, а также для прокладки на открытом воздухе.</p><h3>Особенности конструкции</h3><ul><li>Токопроводящая медная жила, однопроволочная круглая или многопроволочная круглая, 1 или 2 класса гибкости.</li><li>Изоляция – ПВХ пластикат. У кабелей с индексом «нгд», «нг-нд» - изоляция из композиции пониженной пожароопасности.</li><li>Маркировка изоляции жил цветовая (сплошная или полосовая) или цифровая.</li><li>Оболочка – ПВХ пластикат, в кабелях с индексом «нг» оболочка из пластиката не распространяющего горение, у кабелей с индексом «нгд», «нг-нд» - из композиции пониженной пожароопасности.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка кабеля</td><td>ВВГ-Пнг</td></tr><tr><td>Сечение, мм²</td><td>2×2,5</td></tr></tbody></table>","Кабель силовий ВВГ-Пнг 2×2,5 мм²  мідними жилами (ГОСТ), ЗЗКМ, ВОІС","<h2>Опис товару</h2><p>Кабелі призначені для передачі і розподілення електричної енергії в стаціонарних установках на змінну напругу 0,6/1 кВ частотою 50 Гц.</p><p>Кабелі призначені для прокладки в сухих і вологих виробничих приміщеннях, на естакадах, в блоках, а також для прокладки на відкритому повітрі.</p><h3>Особливості конструкції</h3><ul><li>Струмопровідна мідна жила, однодротова кругла або багатодротова кругла, 1 або 2 класу гнучкості.</li><li>Ізоляція - ПВХ пластикат. У кабелів з індексом «нгд», «нг-нд» - ізоляція з композиції зниженої пожежонебезпеки.</li><li>Маркування ізоляції жил колірна (суцільна або смугова) або цифрова.</li><li>Оболонка - ПВХ пластикат, в кабелях з індексом «нг» оболонка з пластикату, що не розповсюджує горіння, у кабелів з ​​індексом «нгд», «нг-нд» - з композиції зниженої пожежонебезпеки.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка кабелю</td><td>ВВГ-Пнг</td></tr><tr><td>Перетин, мм²</td><td>2×2,5</td></tr></tbody></table>",Русский ~ Ввг-пнг,"Русский ~ 2,5",Русский ~ 2,Русский ~ CU - медь,Русский ~ Многожильный
