URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Способ монтажа,Количество модулей,Степень защиты,Место под счетчик
https://001.com.ua/yaschik-dlya-1-3-faznogo-schetchika-dot-3-1v-vypuklyy-9-moduley-ip54-nik,new,,,https://001.com.ua/media/photos/nik/boxes/nik-yaschik-dlya-schetchika-dot3-1v-photo.jpg ;; https://001.com.ua/media/photos/nik/boxes/gabaritnye-razmery-nik-dot-3-1v-photo.jpg,"Ящик для 1/3-фазного счетчика DOT-3.1В (выпуклый) 9 модулей IP54, NiK",Щитки пластиковые,NiK,2364,2364,instock,1,12,300,"Ящик для 1/3-фазного счетчика DOT-3.1В (выпуклый) 9 модулей IP54, NiK","<h2>Описание товара</h2><ul><li>Ящик предназначен для внешней установки однофазного и трехфазного счетчика электрической энергии переменного тока напряжением до 380 В, с целью защиты прибора от механических повреждений, недопущения кражи электрической энергии, защиты счетчика от пыли и атмосферных осадков.</li><li>Предназначен для приборов класса защиты от повреждения электрическим током ІІ.</li><li>Степень защиты ящика соответствует ІР 54 по ГОСТ 14254.</li><li>Корпус изготовлен из стойкого к воспламенению материала.</li><li>Конструкция корпуса позволяет считывать данные со счетчика через обзорное окно, не открывая крышки. Материал окна – пластик УФ-стабилизированный, не мутнеющий со временем.</li><li>Ящик имеет универсальные крепления для монтажа счетчика на три винта-самореза, крепление на DIN-рейку, а также для монтажа и крепежа другого оборудования внутри ящика (автоматических выключателей, гофрированной трубы и кабеля).</li><li>Конструкция ящика дает возможность пломбирования.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип устанавливаемых счетчиков</td><td>1ф, 3ф</td></tr><tr><td>Максимальное количество счетчиков, устанавливаемых в один ящик</td><td>1</td></tr><tr><td>Толщина стенок корпуса, мм</td><td>не менее 2,5</td></tr><tr><td>Толщина материала обзорного окна, мм</td><td>не менее 3</td></tr><tr><td>Рабочий диапазон температуры, °С</td><td>от -50 до +70</td></tr><tr><td>Относительная влажность воздуха при температуре +30 °С</td><td>не более 95%</td></tr><tr><td>Электрическая плотность изоляции, кВ</td><td>не менее 4</td></tr><tr><td>Средний срок службы, лет</td><td>не менее 25</td></tr><tr><td>Гарантийный срок эксплуатации, лет</td><td>3</td></tr><tr><td>Масса, кг</td><td>не более 6</td></tr></tbody></table> ","Ящик для 1/3-фазного лічильника DOT-3.1В (випуклий) 9 модулів IP54, NiK","<h2>Опис товару</h2><ul><li>Ящик призначений для зовнішньої установки однофазного і трифазного лічильника електричної енергії змінного струму напругою до 380 В, з метою захисту приладу від механічних пошкоджень, недопущення крадіжки електричної енергії, захисту лічильника від пилу і атмосферних опадів.</li><li>Призначений для приладів класу захисту від пошкодження електричним струмом ІІ. ​​</li><li>Ступінь захисту ящика відповідає ІР 54 за ГОСТ 14254.</li><li>Корпус виготовлений зі стійкого до займання матеріалу.</li><li>Конструкція корпусу дозволяє зчитувати дані з лічильника через оглядове вікно, не відкриваючи кришки. Матеріал вікна – пластик УФ-стабілізований, що не мутніє з часом.</li><li>Ящик має універсальні кріплення для монтажу лічильника на три гвинти-саморізи, кріплення на DIN-рейку, а також для монтажу та кріплення іншого обладнання всередині ящика (автоматичних вимикачів, гофрованої труби і кабеля).</li><li>Конструкція ящика дає можливість пломбування.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип встановлюваних лічильників</td><td>1ф, 3ф</td></tr><tr><td>Максимальна кількість лічильників, встановлюваних в один ящик</td><td>1</td></tr><tr><td>Товщина стінок корпусу, мм</td><td>не менше 2,5</td></tr><tr><td>Товщина матеріалу оглядового вікна, мм</td><td>не менше 3</td></tr><tr><td>Робочий діапазон температури, °С</td><td>від -50 до +70</td></tr><tr><td>Відносна вологість повітря при температурі +30 °С</td><td>не більше 95%</td></tr><tr><td>Електрична щільність ізоляції, кВ</td><td>не менше 4</td></tr><tr><td>Середній термін служби, років</td><td>не менше 25</td></tr><tr><td>Гарантійний термін експлуатації, років</td><td>3</td></tr><tr><td>Маса, кг</td><td>не більше 6</td></tr></tbody></table> ",Русский ~ Навесной ;; Украинский ~ Навісний,Русский ~ 9 ;; Украинский ~ 9,Русский ~ IP54 ;; Украинский ~ IP54,Русский ~ 1-фазный/3-фазный ;; Украинский ~ 1-фазний/3-фазний
https://001.com.ua/korpus-schita-schrn-p-12-navesnoy-12-moduley-ip40-iek,new,,,https://001.com.ua/media/photos/iek/boxes/iek-korpus-schita-schrn-p-12-navesnoy-12-moduley-ip40-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes/gabaritnye-razmery-iek-schrn-p-12-photo.jpg,"Корпус щита ЩРН-П-12 навесной 12 модулей IP40, IEK",Щитки пластиковые,IEK,MKP12-N-12-40-10,MKP12-N-12-40-10,instock,1,12,"380,34","Корпус щита ЩРН-П-12 навесной 12 модулей IP40, IEK","<h2>Описание товара</h2><p>Используются в осветительных сетях для установки модульных устройств: автоматических выключателей, устройств защитного отключения, дифференциальных автоматических выключателей, таймеров, устройств управления освещением и т.д.</p><p>Надежная, современная конструкция и прочный пластик, удобные крепежные приспособления гарантируют изделиям долгий срок службы и безопасность эксплуатации.</p><h3>Преимущества</h3><ul><li>Ударопрочный, самозатухающий АБС-пластик.</li><li>Вертикальное расположение корпуса и крышки</li><li>Простой и быстрый монтаж - отверстия для крепления корпуса.</li><li>Удобный монтаж - предварительно выштампованные вводы для введения кабелей со всех сторон.</li><li>Наличие специальной планки для крепления нулевой шины.</li><li>Маркировочная лента входит в комплект изделия.</li><li>Универсальные винты.</li><li>Надежная DIN-рейка.</li></ul> <h2>Технические характеристики</h2><ul><li>Вид установки: навесной</li><li>Степень защиты: IP40</li><li>Класс защиты: II</li><li>Материал: АБС-пластик</li><li>Рабочая температура, °С: -20 ÷ +80</li><li>Цвет корпуса: белый RAL 9016</li><li>Номинальное напряжение, В: до 400</li><li>Номинальная частота, Гц: 50</li><li>Номинальный ток, А: 63</li><li>Количество модулей: 12</li><li>Количество рядов: 1</li><li>Ударная прочность: IK05 (0,7 Дж)</li></ul> ","Корпус щита ЩРН-П-12 навісний 12 модулів IP40, IEK","<h2>Опис товару</h2><p>Використовуються в освітлювальних мережах для установки модульних пристроїв: автоматичних вимикачів, пристроїв захисного відключення, диференціальних автоматичних вимикачів, таймерів, пристроїв керування освітленням і т.д.</p><p>Надійна, сучасна конструкція і міцний пластик, зручні кріпильні пристосування гарантують виробам довгий термін служби і безпеку експлуатації.</p><h3>Переваги</h3><ul><li>Ударостійкий, самозатухаючий АБС-пластик.</li><li>Вертикальне розташування корпусу і кришки</li><li>Простий і швидкий монтаж - отвори для кріплення корпусу.</li><li>Зручний монтаж - попередньо виштампувані вводи для введення кабелів з ​​усіх боків.</li><li>Наявність спеціальної планки для кріплення нульової шини.</li><li>Маркувальна стрічка входить в комплект виробу.</li><li>Універсальні гвинти.</li><li>Надійна DIN-рейка.</li></ul> <h2>Технічні характеристики</h2><ul><li>Вид установки: навісний</li><li>Ступінь захисту: IP40</li><li>Клас захисту: II</li><li>Матеріал: АБС-пластик</li><li>Робоча температура, °С: -20 ÷ +80</li><li>Колір корпусу: білий RAL 9016</li><li>Номінальна напруга, В: до 400</li><li>Номінальна частота, Гц: 50</li><li>Номінальний струм, А: 63</li><li>Кількість модулів: 12</li><li>Кількість рядів: 1</li><li>Ударна міцність: IK05 (0,7 Дж)</li></ul> ",Русский ~ Навесной ;; Украинский ~ Навісний,Русский ~ 12 ;; Украинский ~ 12,Русский ~ IP40 ;; Украинский ~ IP40,Русский ~ Нет ;; Украинский ~ Немає
https://001.com.ua/boks-kmpn-1-2-dlya-naruzhnoy-ustanovki-ip20-iek,new,,,https://001.com.ua/media/photos/iek/boxes/iek-boks-kmpn-1-2-dlya-naruzhnoy-ustanovki-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes/gabaritnye-razmery-iek-kmpn-1-2-photo.jpg,"Бокс КМПн 1/2 для наружной установки IP20, IEK",Щитки пластиковые,IEK,MKP31-N-02-30-252,MKP31-N-02-30-252,instock,1,12,"26,33","Бокс КМПн 1/2 для наружной установки IP20, IEK","<h2>Описание товара</h2><p>Для установки в жилых и офисных помещениях часто требуются компактные электрические распределители. <strong>Боксы серии КМПн</strong>, которые отличает современный дизайн и обтекаемые формы, подойдут к любому интерьеру.</p><h3>Преимущества</h3><ul><li>Изготовлены из самозатухающих полимеров.</li><li>Защита от хищений электроэнергии и от несанкционированного доступа к контактной группе - бокс можно опломбировать.</li><li>Простой и быстрый монтаж.</li><li>Подходят для установки автоматических выключателей шириной до 18 мм.</li><li>Простое введение кабелей через выламываемые отверстия.</li><li>Автоматические выключатели внутри бокса прочно крепятся на встроенную DIN-рейку.</li><li>Возможность устанавливать несколько боксов в ряд.</li></ul> <h2>Технические характеристики</h2><ul><li>Вид установки: навесной</li><li>Степень защиты: IP20</li><li>Класс защиты: II</li><li>Материал: высококачественный полистирол / АБС-пластик</li><li>Цвет: белый RAL 9016</li><li>Количество модулей: 2</li><li>Номинальное напряжение, В: до 400</li><li>Номинальная частота, Гц: 50</li><li>Номинальный ток, А: 63</li></ul> ","Бокс КМПн 1/2 для зовнішньої установки IP20, IEK","<h2>Опис товару</h2><p>Для установки в житлових і офісних приміщеннях часто потрібні компактні електричні розподільники. <strong>Бокси серії КМПн</strong>, які відрізняє сучасний дизайн і обтічні форми, підійдуть до будь-якого інтер'єру.</p><h3>Переваги</h3><ul><li>Виготовлені з самозатухающих полімерів.</li><li>Захист від розкрадань електроенергії та від несанкціонованого доступу до контактної групи - бокс можна опломбувати.</li><li>Простий і швидкий монтаж.</li><li>Підходять для установки автоматичних вимикачів шириною до 18 мм.</li><li>Просте введення кабелів через виламувані отвори.</li><li>Автоматичні вимикачі усередині боксу міцно кріпляться на вбудовану DIN-рейку.</li><li>Можливість встановлювати кілька боксів в ряд.</li></ul> <h2>Технічні характеристики</h2><ul><li>Вид установки: навісний</li><li>Ступінь захисту: IP20</li><li>Клас захисту: II</li><li>Матеріал: високоякісний полістирол/АБС-пластик</li><li>Колір: білий RAL 9016</li><li>Кількість модулів: 2</li><li>Номінальна напруга, В: до 400</li><li>Номінальна частота, Гц: 50</li><li>Номінальний струм, А: 63</li></ul> ",Русский ~ Навесной ;; Украинский ~ Навісний,Русский ~ 2 ;; Украинский ~ 2,Русский ~ IP20 ;; Украинский ~ IP20,Русский ~ Нет ;; Украинский ~ Немає
https://001.com.ua/yaschik-dlya-1-3-faznogo-schetchika-dot-3-1-9-moduley-ip54-nik,new,,,https://001.com.ua/media/photos/nik/boxes/nik-yaschik-dlya-schetchika-dot3-1-photo.jpg ;; https://001.com.ua/media/photos/nik/boxes/gabaritnye-razmery-nik-dot-3-1-photo.jpg,"Ящик для 1/3-фазного счетчика DOT-3.1 9 модулей IP54, NiK",Щитки пластиковые,NiK,4442,4442,instock,1,12,270,"Ящик для 1/3-фазного счетчика DOT-3.1 9 модулей IP54, NiK","<h2>Описание товара</h2><ul><li>Ящик предназначен для внешней установки однофазного и трехфазного счетчика электрической энергии переменного тока напряжением до 380 В, с целью защиты прибора от механических повреждений, недопущения кражи электрической энергии, защиты счетчика от пыли и атмосферных осадков.</li><li>Предназначен для приборов класса защиты от повреждения электрическим током ІІ.</li><li>Степень защиты ящика соответствует ІР 54 по ГОСТ 14254.</li><li>Корпус изготовлен из стойкого к воспламенению материала.</li><li>Конструкция корпуса позволяет считывать данные со счетчика через обзорное окно, не открывая крышки. Материал окна – пластик УФ-стабилизированный, не мутнеющий со временем.</li><li>Ящик имеет универсальные крепления для монтажа счетчика на три винта-самореза, крепление на DIN-рейку, а также для монтажа и крепежа другого оборудования внутри ящика (автоматических выключателей, гофрированной трубы и кабеля).</li><li>Конструкция ящика дает возможность пломбирования.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип устанавливаемых счетчиков</td><td>1ф, 3ф</td></tr><tr><td>Максимальное количество счетчиков, устанавливаемых в один ящик</td><td>1</td></tr><tr><td>Толщина стенок корпуса, мм</td><td>не менее 2,5</td></tr><tr><td>Толщина материала обзорного окна, мм</td><td>не менее 3</td></tr><tr><td>Рабочий диапазон температуры, °С</td><td>от -50 до +70</td></tr><tr><td>Относительная влажность воздуха при температуре +30 °С</td><td>не более 95%</td></tr><tr><td>Электрическая плотность изоляции, кВ</td><td>не менее 4</td></tr><tr><td>Средний срок службы, лет</td><td>не менее 25</td></tr><tr><td>Гарантийный срок эксплуатации, лет</td><td>3</td></tr><tr><td>Масса, кг</td><td>не более 6</td></tr></tbody></table> ","Ящик для 1/3-фазного лічильника DOT-3.1 9 модулів IP54, NiK","<h2>Опис товару</h2><ul><li>Ящик призначений для зовнішньої установки однофазного і трифазного лічильника електричної енергії змінного струму напругою до 380 В, з метою захисту приладу від механічних пошкоджень, недопущення крадіжки електричної енергії, захисту лічильника від пилу і атмосферних опадів.</li><li>Призначений для приладів класу захисту від пошкодження електричним струмом ІІ. ​​</li><li>Ступінь захисту ящика відповідає ІР 54 за ГОСТ 14254.</li><li>Корпус виготовлений зі стійкого до займання матеріалу.</li><li>Конструкція корпусу дозволяє зчитувати дані з лічильника через оглядове вікно, не відкриваючи кришки. Матеріал вікна – пластик УФ-стабілізований, що не мутніє з часом.</li><li>Ящик має універсальні кріплення для монтажу лічильника на три гвинти-саморізи, кріплення на DIN-рейку, а також для монтажу та кріплення іншого обладнання всередині ящика (автоматичних вимикачів, гофрованої труби і кабеля).</li><li>Конструкція ящика дає можливість пломбування.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип встановлюваних лічильників</td><td>1ф, 3ф</td></tr><tr><td>Максимальна кількість лічильників, встановлюваних в один ящик</td><td>1</td></tr><tr><td>Товщина стінок корпусу, мм</td><td>не менше 2,5</td></tr><tr><td>Товщина матеріалу оглядового вікна, мм</td><td>не менше 3</td></tr><tr><td>Робочий діапазон температури, °С</td><td>від -50 до +70</td></tr><tr><td>Відносна вологість повітря при температурі +30 °С</td><td>не більше 95%</td></tr><tr><td>Електрична щільність ізоляції, кВ</td><td>не менше 4</td></tr><tr><td>Середній термін служби, років</td><td>не менше 25</td></tr><tr><td>Гарантійний термін експлуатації, років</td><td>3</td></tr><tr><td>Маса, кг</td><td>не більше 6</td></tr></tbody></table> ",Русский ~ Навесной ;; Украинский ~ Навісний,Русский ~ 9 ;; Украинский ~ 9,Русский ~ IP54 ;; Украинский ~ IP54,Русский ~ 1-фазный/3-фазный ;; Украинский ~ 1-фазний/3-фазний
https://001.com.ua/korpus-schita-schrn-p-18-navesnoy-18-moduley-ip40-iek,new,,,https://001.com.ua/media/photos/iek/boxes/iek-korpus-schita-schrn-p-18-navesnoy-18-moduley-ip40-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes/gabaritnye-razmery-iek-schrn-p-18-photo.jpg,"Корпус щита ЩРН-П-18 навесной 18 модулей IP40, IEK",Щитки пластиковые,IEK,MKP12-N-18-40-10,MKP12-N-18-40-10,instock,1,12,"584,19","Корпус щита ЩРН-П-18 навесной 18 модулей IP40, IEK","<h2>Описание товара</h2><p>Используются в осветительных сетях для установки модульных устройств: автоматических выключателей, устройств защитного отключения, дифференциальных автоматических выключателей, таймеров, устройств управления освещением и т.д.</p><p>Надежная, современная конструкция и прочный пластик, удобные крепежные приспособления гарантируют изделиям долгий срок службы и безопасность эксплуатации.</p><h3>Преимущества</h3><ul><li>Ударопрочный, самозатухающий АБС-пластик.</li><li>Вертикальное расположение корпуса и крышки</li><li>Простой и быстрый монтаж - отверстия для крепления корпуса.</li><li>Удобный монтаж - предварительно выштампованные вводы для введения кабелей со всех сторон.</li><li>Наличие специальной планки для крепления нулевой шины.</li><li>Маркировочная лента входит в комплект изделия.</li><li>Универсальные винты.</li><li>Надежная DIN-рейка.</li></ul> <h2>Технические характеристики</h2><ul><li>Вид установки: навесной</li><li>Степень защиты: IP40</li><li>Класс защиты: II</li><li>Материал: АБС-пластик</li><li>Рабочая температура, °С: -20 ÷ +80</li><li>Цвет корпуса: белый RAL 9016</li><li>Номинальное напряжение, В: до 400</li><li>Номинальная частота, Гц: 50</li><li>Номинальный ток, А: 63</li><li>Количество модулей: 18</li><li>Количество рядов: 1</li><li>Ударная прочность: IK05 (0,7 Дж)</li></ul> ","Корпус щита ЩРН-П-18 навісний 18 модулів IP40, IEK","<h2>Опис товару</h2><p>Використовуються в освітлювальних мережах для установки модульних пристроїв: автоматичних вимикачів, пристроїв захисного відключення, диференціальних автоматичних вимикачів, таймерів, пристроїв керування освітленням і т.д.</p><p>Надійна, сучасна конструкція і міцний пластик, зручні кріпильні пристосування гарантують виробам довгий термін служби і безпеку експлуатації.</p><h3>Переваги</h3><ul><li>Ударостійкий, самозатухаючий АБС-пластик.</li><li>Вертикальне розташування корпусу і кришки</li><li>Простий і швидкий монтаж - отвори для кріплення корпусу.</li><li>Зручний монтаж - попередньо виштампувані вводи для введення кабелів з ​​усіх боків.</li><li>Наявність спеціальної планки для кріплення нульової шини.</li><li>Маркувальна стрічка входить в комплект виробу.</li><li>Універсальні гвинти.</li><li>Надійна DIN-рейка.</li></ul> <h2>Технічні характеристики</h2><ul><li>Вид установки: навісний</li><li>Ступінь захисту: IP40</li><li>Клас захисту: II</li><li>Матеріал: АБС-пластик</li><li>Робоча температура, °С: -20 ÷ +80</li><li>Колір корпусу: білий RAL 9016</li><li>Номінальна напруга, В: до 400</li><li>Номінальна частота, Гц: 50</li><li>Номінальний струм, А: 63</li><li>Кількість модулів: 18</li><li>Кількість рядів: 1</li><li>Ударна міцність: IK05 (0,7 Дж)</li></ul> ",Русский ~ Навесной ;; Украинский ~ Навісний,Русский ~ 18 ;; Украинский ~ 18,Русский ~ IP40 ;; Украинский ~ IP40,Русский ~ Нет ;; Украинский ~ Немає
https://001.com.ua/korpus-schita-schrv-p-24-vstraivaemyy-24-modulya-ip40-iek,new,,,https://001.com.ua/media/photos/iek/boxes/iek-korpus-schita-schrv-p-24-vstraivaemyy-24-modulya-ip40-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes/gabaritnye-razmery-iek-schrv-p-24-photo.jpg,"Корпус щита ЩРВ-П-24 встраиваемый 24 модуля IP40, IEK",Щитки пластиковые,IEK,MKP12-V-24-40-10,MKP12-V-24-40-10,instock,1,12,"743,47","Корпус щита ЩРВ-П-24 встраиваемый 24 модуля IP40, IEK","<h2>Описание товара</h2><p>Используются в осветительных сетях для установки модульных устройств: автоматических выключателей, устройств защитного отключения, дифференциальных автоматических выключателей, таймеров, устройств управления освещением и т.д.</p><p>Надежная, современная конструкция и прочный пластик, удобные крепежные приспособления гарантируют изделиям долгий срок службы и безопасность эксплуатации.</p><h3>Преимущества</h3><ul><li>Ударопрочный, самозатухающий АБС-пластик.</li><li>Вертикальное расположение корпуса и крышки</li><li>Простой и быстрый монтаж - отверстия для крепления корпуса.</li><li>Удобный монтаж - предварительно выштампованные вводы для введения кабелей со всех сторон.</li><li>Наличие специальной планки для крепления нулевой шины.</li><li>Маркировочная лента входит в комплект изделия.</li><li>Универсальные винты.</li><li>Надежная DIN-рейка.</li></ul> <h2>Технические характеристики</h2><ul><li>Вид установки: встраиваемый</li><li>Степень защиты: IP40</li><li>Класс защиты: II</li><li>Материал: АБС-пластик</li><li>Рабочая температура, °С: -20 ÷ +80</li><li>Цвет корпуса: белый RAL 9016</li><li>Номинальное напряжение, В: до 400</li><li>Номинальная частота, Гц: 50</li><li>Номинальный ток, А: 63</li><li>Количество модулей: 24</li><li>Количество рядов: 2</li><li>Ударная прочность: IK05 (0,7 Дж)</li></ul> ","Корпус щита ЩРВ-П-24 вбудовуваний 24 модулі IP40, IEK","<h2>Опис товару</h2><p>Використовуються в освітлювальних мережах для установки модульних пристроїв: автоматичних вимикачів, пристроїв захисного відключення, диференціальних автоматичних вимикачів, таймерів, пристроїв керування освітленням і т.д.</p><p>Надійна, сучасна конструкція і міцний пластик, зручні кріпильні пристосування гарантують виробам довгий термін служби і безпеку експлуатації.</p><h3>Переваги</h3><ul><li>Ударостійкий, самозатухаючий АБС-пластик.</li><li>Вертикальне розташування корпусу і кришки</li><li>Простий і швидкий монтаж - отвори для кріплення корпусу.</li><li>Зручний монтаж - попередньо виштампувані вводи для введення кабелів з ​​усіх боків.</li><li>Наявність спеціальної планки для кріплення нульової шини.</li><li>Маркувальна стрічка входить в комплект виробу.</li><li>Універсальні гвинти.</li><li>Надійна DIN-рейка.</li></ul> <h2>Технічні характеристики</h2><ul><li>Вид установки: вбудовуваний</li><li>Ступінь захисту: IP40</li><li>Клас захисту: II</li><li>Матеріал: АБС-пластик</li><li>Робоча температура, °С: -20 ÷ +80</li><li>Колір корпусу: білий RAL 9016</li><li>Номінальна напруга, В: до 400</li><li>Номінальна частота, Гц: 50</li><li>Номінальний струм, А: 63</li><li>Кількість модулів: 24</li><li>Кількість рядів: 2</li><li>Ударна міцність: IK05 (0,7 Дж)</li></ul> ",Русский ~ Встраиваемый ;; Украинский ~ Вбудовуваний,Русский ~ 24 ;; Украинский ~ 24,Русский ~ IP40 ;; Украинский ~ IP40,Русский ~ Нет ;; Украинский ~ Немає
https://001.com.ua/yaschik-dlya-1-faznogo-schetchika-dot-1-ip54-nik,new,,,https://001.com.ua/media/photos/nik/boxes/nik-yaschik-dlya-schetchika-dot1-photo.jpg ;; https://001.com.ua/media/photos/nik/boxes/gabaritnye-razmery-nik-dot-1-photo.jpg,"Ящик для 1-фазного счетчика DOT.1 IP54, NiK",Щитки пластиковые,NiK,103101,103101,instock,1,12,300,"Ящик для 1-фазного счетчика DOT.1 IP54, NiK","<h2>Описание товара</h2><ul><li>Щиты распределительные низковольтные предназначены для внешней установки однофазных и трехфазных счетчиков электрической энергии переменного тока напряжением до 380 В, с целью защиты приборов от механических повреждений, недопущения воровства электрической энергии, защиты счетчиков от пыли и атмосферных осадков;</li><li>Корпус изготовлен из стойкого к воспламенению материала. Конструкция корпуса позволяет считывать данные со счетчика через обзорное окно, не открывая крышки. Материал окна – пластик УФ-стабилизированный, не мутнеющий со временем;</li><li>Щиты имеют универсальные крепления для монтажа счетчика на DIN-рейку, а также для монтажа и крепления другого оборудования внутри щита (автоматических выключателей, гофрированной трубки и кабеля). Также предусмотрена возможность опломбирования корпуса;</li><li>Степень защиты соответствует ІР54 по ГОСТ 14254.</li></ul> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип устанавливаемого счетчика</td><td>1-фазный</td></tr><tr><td>Максимальное количество счетчиков, устанавливаемых в один ящик</td><td>1</td></tr><tr><td>Рабочий диапазон температуры</td><td>от -40 °C до +85 °C</td></tr><tr><td>Электрическая прочность изоляции</td><td>не менее 4 кВ</td></tr><tr><td>Средний срок службы</td><td>не менее 25 лет</td></tr><tr><td>Гарантийный срок эксплуатации</td><td>3 года</td></tr><tr><td>Масса</td><td>не более 6 кг</td></tr><tr><td>Габаритные размеры</td><td>187×366×148 мм</td></tr></tbody></table> ","Ящик для 1-фазного лічильника DOT.1 IP54, NiK","<h2>Опис товару</h2><ul><li>Щити розподільні низьковольтні призначені для зовнішнього встановлення однофазних і трифазних лічильників електричної енергії змінного струму напругою до 380 В, з метою захисту приладів від механічних пошкоджень, недопущення крадіжок електричної енергії, захисту лічильників від пилу і атмосферних опадів;</li><li>Корпус виготовлений із стійкого до займання матеріалу. Конструкція корпусу дозволяє зчитувати дані з лічильника через оглядове вікно, не відкриваючи кришки. Матеріал вікна – пластик УФ-стабілізований, що не мутніє з часом;</li><li>Щити мають універсальні кріплення для монтажу лічильника на DIN-рейку, а також для монтажу і кріплення іншого обладнання всередині щита (автоматичних вимикачів, гофрованої трубки і кабелю). Також передбачена можливість опломбування корпусу;</li><li>Ступінь захисту відповідає ІР54 за ГОСТ 14254.</li></ul> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип встановлюваного лічильника</td><td>1-фазний</td></tr><tr><td>Максимальна кількість лічильників, що встановлюються в один ящик</td><td>1</td></tr><tr><td>Робочий діапазон температури</td><td>від -40 °C до +85 °C</td></tr><tr><td>Електрична міцність ізоляції</td><td>не менше 4 кВ</td></tr><tr><td>Середній термін служби</td><td>не менше 25 років</td></tr><tr><td>Гарантійний термін експлуатації</td><td>3 роки</td></tr><tr><td>Маса</td><td>не більше 6 кг</td></tr><tr><td>Габаритні розміри</td><td>187×366×148 мм</td></tr></tbody></table> ",Русский ~ Навесной ;; Украинский ~ Навісний,Русский ~ 5 ;; Украинский ~ 5,Русский ~ IP54 ;; Украинский ~ IP54,Русский ~ 1-фазный ;; Украинский ~ 1-фазний
